Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.23879996578395743,0.7132062799093275,0.15874596067844454,0.19620518848123583
2.0,0.2387779004307,0.7135421039375367,0.1582779774797142,0.19788430862228193
3.0,0.23859924417770675,0.7148854000503736,0.15787165797574426,0.19780035261522963
4.0,0.23882815217043027,0.7151372680715306,0.15766070332137636,0.19712870455881118
5.0,0.2388317627677008,0.714969356057426,0.15739095931128824,0.1975484845940727
6.0,0.23898296863223473,0.7148854000503736,0.1572757898365037,0.19805222063638653
7.0,0.23906313412716523,0.7137939719586937,0.15713153242934771,0.1991436487280665
8.0,0.23895751566242765,0.7142137519939552,0.15698987135467996,0.19863991268575268
9.0,0.23898083932873546,0.7140458399798506,0.15684470994457891,0.19897573671396188
10.0,0.2392002341429219,0.7139618839727983,0.156777114594336,0.20065485685500797
