Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,0.2412763261262265,0.10525828491709086,0.2412763261262265,0.2412763261262265
2.0,0.17503442486238213,0.05822712511823164,0.17503442486238213,0.17503442486238213
3.0,0.16113776459707227,0.04652744664826207,0.16113776459707227,0.16113776459707227
4.0,0.15193351062649454,0.04143257805422031,0.15193351062649454,0.15193351062649454
5.0,0.13700213437306816,0.03528459010094238,0.13700213437306816,0.13700213437306816
6.0,0.14115453640508918,0.036292401168432985,0.14115453640508918,0.14115453640508918
7.0,0.1325118963778352,0.032669675021364704,0.1325118963778352,0.1325118963778352
8.0,0.1293477139659434,0.03325064374165162,0.1293477139659434,0.1293477139659434
9.0,0.12626284560677725,0.03136919597007709,0.12626284560677725,0.12626284560677725
10.0,0.12914651290997448,0.032465729487841356,0.12914651290997448,0.12914651290997448
