Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.5831629382936578,0.11368421014202268,0.5434462126148375,0.017894736442126725
2.0,0.5826670794110549,0.11842105223944313,0.542689989075849,0.018421052219836337
3.0,0.5821446811682299,0.12526315774180388,0.5419073391117548,0.022105262663803603
4.0,0.5815943283470053,0.13000000062349595,0.5410976819694042,0.022105262663803603
5.0,0.5810082519524976,0.13526315712615064,0.5402483236240713,0.022105262663803603
6.0,0.580396088722505,0.14052631441307695,0.5393706199369932,0.023157894317256778
7.0,0.5797497104657324,0.14789473569314732,0.5384525303777895,0.023684210094966386
8.0,0.5790569746964856,0.15631578931290852,0.5374812530843835,0.026842104761224044
9.0,0.5783090411048186,0.16736842152711592,0.5364474258140514,0.02894736797009644
10.0,0.5775082460359523,0.17526315731045447,0.5353543248615766,0.02947368364977209
11.0,0.5766550498573404,0.1852631589495822,0.5342006348073483,0.03315789419177331
12.0,0.5757355580204412,0.19157894622338445,0.532969429892929,0.034736841622936096
13.0,0.5747475506443727,0.20421052645695836,0.5316635370254517,0.03789473628919376
14.0,0.5737024059421137,0.21052631500520205,0.5302927172497699,0.03894736774657902
15.0,0.5725939536565229,0.2210526317358017,0.5288406651663152,0.04052631507970785
16.0,0.5714245254271909,0.22684210587881112,0.5273108815676287,0.0410526307593835
17.0,0.5702089161465043,0.23894737004057356,0.5257283372706488,0.04157894653709311
18.0,0.568920769973805,0.2563157888423455,0.5240513311797067,0.04421052552367512
19.0,0.5675252519155803,0.2647368432463784,0.5222523333994966,0.04631578873254751
20.0,0.5660080396031079,0.27736842338191836,0.5203128410013098,0.04736841999386486
21.0,0.5643400338135267,0.28789473746560124,0.5181912624914395,0.04789473606567634
22.0,0.5624899538724046,0.2994736818302619,0.5158123205366888,0.048947367621095556
23.0,0.5604004110944899,0.309999997482488,0.513146403000543,0.05421052559425956
24.0,0.5580353944709426,0.32157894959183114,0.5101657643129951,0.058421051913970394
25.0,0.5553710546932722,0.3305263150679438,0.5068465955555439,0.05999999924709922
26.0,0.5524014265913713,0.34315789657595913,0.5032085344979638,0.06526315722026323
27.0,0.5491710305213928,0.3510526328494674,0.4992726796159619,0.06842105208258879
28.0,0.5456987423332114,0.3552631569143973,0.49506777230846255,0.07105263126523871
29.0,0.5419962249304119,0.3605263188089195,0.4906406879032913,0.06999999961178553
30.0,0.5380855155618567,0.36684210637682363,0.4860440851434281,0.06999999970981949
31.0,0.5340177652082945,0.3689473687033904,0.48132453662784475,0.06947368393210988
32.0,0.5298378220514247,0.3747368442188752,0.47653932124376297,0.07052631558556306
33.0,0.5255631686825502,0.37526316127102627,0.4717412028265627,0.0731578942780432
34.0,0.5212541250021834,0.3778947376106915,0.46696957534081057,0.07368420995771885
35.0,0.516960725972527,0.38157894668218334,0.46226776332447406,0.07578947297052334
36.0,0.5127071440219879,0.38526315683204876,0.4576760626545078,0.07789473598332781
