Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.31862487534234313,0.6002962500986124,0.2769407177274408,0.1376783347637718
2.0,0.229386106606274,0.7176268808006394,0.1708220045221022,0.1968503937007874
3.0,0.1907316045911851,0.7490449832268643,0.09105008918743508,0.21189678022978486
4.0,0.18552089780929204,0.7666640679885716,0.08359043936648762,0.22234349419368143
5.0,0.18173378279865823,0.7699384111511723,0.08098904892466506,0.22327902081604822
6.0,0.17320791511178027,0.78264598114284,0.07305220191524454,0.24198955328836066
7.0,0.17130439611340736,0.793170655671476,0.07219547749848193,0.2442504092940595
8.0,0.1798729572662683,0.7644032119631238,0.07793078159676288,0.23247836594857346
9.0,0.17071500747008847,0.7986278942599341,0.07245912365171017,0.2499415295866103
10.0,0.16880587079086892,0.7931706556110675,0.06842501562399773,0.24986356903639217
11.0,0.16886716519502837,0.7996413815167425,0.07020068657019973,0.2472908708216888
12.0,0.1644962939523132,0.802525921906761,0.06584850844328928,0.25688001871053245
13.0,0.1701779960470764,0.7945739456067688,0.07140755933758307,0.260388243549926
14.0,0.1641260792597184,0.8054884228812679,0.06758022713028763,0.25555468932720043
15.0,0.1630377186039859,0.8089966477194998,0.06493597905587693,0.256957979263074
16.0,0.16560311600481106,0.8014344741793111,0.06790944157118751,0.248694160755239
17.0,0.16256589843337066,0.812270990887909,0.06521162846154487,0.2599204802381618
18.0,0.16210146771920037,0.8070476339204821,0.06329710663487165,0.2589849536146333
19.0,0.15984548921427835,0.8109456614581089,0.062231178417449864,0.259374756373856
20.0,0.16088655941845278,0.8152334919088841,0.0635619844009613,0.2720043657909098
21.0,0.15826717306834887,0.8146098074792579,0.06138917555101869,0.26459811335522343
22.0,0.1579549499753483,0.8181180323314302,0.06096353103528198,0.2692757464734467
23.0,0.1598996918448378,0.8139081624326158,0.06200595060889808,0.26397442894069945
24.0,0.16269222850540083,0.8082950027053852,0.0635208851390834,0.2573477820240393
25.0,0.15723730180300136,0.8187417167471159,0.06137257078003974,0.2701333125438528
26.0,0.1582983254461637,0.8179621112135684,0.06190046957142403,0.2680283776420754
27.0,0.1564186119641538,0.8213923754069034,0.060812621179556006,0.26826225929853836
28.0,0.15374784900898256,0.8218601387651356,0.058471589993592255,0.2716145630328488
29.0,0.15615079251112268,0.8203788883057631,0.06121838110810348,0.26405238949149845
30.0,0.15526592922343593,0.8246667186496616,0.06235641487470762,0.27278397131284027
31.0,0.1546697695793659,0.8266157324022112,0.05963810268184573,0.27021127309755605
32.0,0.15419834660770015,0.8254463241088601,0.058934497598704165,0.2727060107597179
33.0,0.15507702948456573,0.8287986278431706,0.058706555411264905,0.26459811335580424
34.0,0.15387230097592328,0.8312933655523813,0.05874040721743367,0.27894285491715537
35.0,0.15366443460298232,0.8272394168504246,0.05806815430697382,0.27192640524069167
36.0,0.15156022025430677,0.832150931577481,0.05750272177328814,0.27543463007950436
37.0,0.15213381380500282,0.8311374444159323,0.057235838073565935,0.2783191705014697
38.0,0.1531520859679085,0.8296561939612065,0.05848844443946912,0.28143759257989803
39.0,0.1513369473980623,0.833788103215124,0.056669263376388154,0.2800343026312457
40.0,0.15024118358708602,0.8330084976490488,0.056363605444932414,0.2829188430537919
41.0,0.15202149762045597,0.8309815233445385,0.05830984910971992,0.2788648943646138
42.0,0.1521972682153648,0.8299680361690494,0.05732786225363667,0.28549154128243565
43.0,0.15147027213347436,0.836438761981788,0.057908413001639146,0.27652607780811594
44.0,0.15053816011910726,0.8349575114945346,0.056095461349420575,0.2871287128585084
45.0,0.1511937883028583,0.8320729710719884,0.05629758117266694,0.27800732831279495
46.0,0.14966486528930545,0.8349575114480665,0.05554290020689827,0.2801902237351671
47.0,0.14996113780390177,0.8354252748062988,0.05641360120480288,0.2829968036045909
48.0,0.14964871203326896,0.8344117875982819,0.056321126471098694,0.28260700084478735
49.0,0.14912550085131057,0.8348015903906132,0.05625306038484947,0.2833086458286975
50.0,0.14892786793649507,0.8365167225662764,0.054827023093379036,0.2805800265100728
51.0,0.14901837254314976,0.83339830044138,0.05559142312575011,0.2826849613979098
52.0,0.1484748250911936,0.8364387620421966,0.05452801206087373,0.2845560146577455
53.0,0.14871690864731016,0.8363608013833592,0.055359390473141805,0.2805800264938089
54.0,0.14806592128947266,0.8372183675013951,0.05487478325446806,0.281359632013416
55.0,0.1478785228283619,0.8373742886053166,0.05516685098827866,0.28369844857339893
56.0,0.150007365774902,0.8397131051176697,0.05848332369788509,0.28112575037495946
57.0,0.14760952445033595,0.8420519217229591,0.054660625713384745,0.2882201606004796
58.0,0.14771364112310922,0.8390894207949202,0.05487194600866991,0.2843221330053485
59.0,0.14671943703300538,0.8421298823213879,0.05413237984181194,0.2840882513483046
60.0,0.1478342515307316,0.8422858033788412,0.054711527026358536,0.2871287128736105
61.0,0.14668281130894056,0.841973961203526,0.054086248471623154,0.2836204880365404
62.0,0.14569337015248818,0.8409604740419773,0.054193469092750565,0.28502377795556927
63.0,0.14557872853294354,0.8452483043998161,0.05265399712467729,0.2858813440422392
64.0,0.14523897494229449,0.8457940281706049,0.053574919749994926,0.29157246430749
65.0,0.1462459883259028,0.8450144227299936,0.0541284858060569,0.2854915412835974
66.0,0.1458690830281958,0.8454042254572695,0.05372763112613731,0.28658298899478346
67.0,0.14560088396323315,0.8459499492745263,0.053505013599193706,0.28681687065182726
