Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,0.19878518057453995,0.11768042816542106,0.19878518057453995,0.19878518057453995
2.0,0.19819475254387192,0.11765574326534013,0.19819475254387192,0.19819475254387192
3.0,0.19878456532459757,0.11796525168024556,0.19878456532459757,0.19878456532459757
4.0,0.19827179291588404,0.11737444343289463,0.19827179291588404,0.19827179291588404
5.0,0.19841361943835345,0.11791239581903956,0.19841361943835345,0.19841361943835345
6.0,0.19861589000473473,0.11826242857921755,0.19861589000473473,0.19861589000473473
7.0,0.19861700807847962,0.11836604215908426,0.19861700807847962,0.19861700807847962
8.0,0.19835839951311587,0.11756128595423992,0.19835839951311587,0.19835839951311587
9.0,0.19864743032470256,0.11776291812389987,0.19864743032470256,0.19864743032470256
10.0,0.19831498510570733,0.11780054988743786,0.19831498510570733,0.19831498510570733
11.0,0.198407341346824,0.11698110499336781,0.198407341346824,0.198407341346824
12.0,0.19833337113194918,0.11772063347246632,0.19833337113194918,0.19833337113194918
13.0,0.19842650706997628,0.11730285369572237,0.19842650706997628,0.19842650706997628
14.0,0.19845759752775338,0.1173409118318866,0.19845759752775338,0.19845759752775338
15.0,0.1982459512598398,0.11713296105945534,0.1982459512598398,0.1982459512598398
16.0,0.19865974123347227,0.11760446231337782,0.19865974123347227,0.19865974123347227
17.0,0.19833340392426194,0.11743771727124547,0.19833340392426194,0.19833340392426194
18.0,0.19827009610260637,0.11783372415582316,0.19827009610260637,0.19827009610260637
19.0,0.19833707387596883,0.11717202512846217,0.19833707387596883,0.19833707387596883
20.0,0.1983383899095947,0.11718013057699933,0.1983383899095947,0.1983383899095947
21.0,0.19844010124758202,0.11765027176061772,0.19844010124758202,0.19844010124758202
22.0,0.19849981943192466,0.11730189733666983,0.19849981943192466,0.19849981943192466
23.0,0.19845541723928867,0.1166637048629437,0.19845541723928867,0.19845541723928867
24.0,0.19819122653955898,0.11705344300377771,0.19819122653955898,0.19819122653955898
25.0,0.19849930305683525,0.1174077247654538,0.19849930305683525,0.19849930305683525
26.0,0.1984525033122756,0.11708135706593134,0.1984525033122756,0.1984525033122756
27.0,0.19831327663021617,0.11702005539019696,0.19831327663021617,0.19831327663021617
28.0,0.1982469517656622,0.1173287678946877,0.1982469517656622,0.1982469517656622
29.0,0.19891734523213128,0.1176997764456253,0.19891734523213128,0.19891734523213128
30.0,0.1982857932843066,0.11673006749645547,0.1982857932843066,0.1982857932843066
31.0,0.19830292298415278,0.11686122371661814,0.19830292298415278,0.19830292298415278
32.0,0.1988238519940085,0.11720436077085493,0.1988238519940085,0.1988238519940085
33.0,0.19830329867456575,0.11786352495944587,0.19830329867456575,0.19830329867456575
34.0,0.198231810211745,0.11765011588078524,0.198231810211745,0.198231810211745
35.0,0.19846111736693137,0.11772017025915545,0.19846111736693137,0.19846111736693137
36.0,0.19824122149291162,0.11746865943300665,0.19824122149291162,0.19824122149291162
37.0,0.19864390677243193,0.11750392471800201,0.19864390677243193,0.19864390677243193
