Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,2.106643875000246,4.6372823960988,2.106643875000246,2.106643875000246
2.0,0.49235769930429263,0.38743396749359454,0.49235769930429263,0.49235769930429263
3.0,0.3296006942195722,0.187698278617359,0.3296006942195722,0.3296006942195722
4.0,0.2896691964936705,0.14708252234658878,0.2896691964936705,0.2896691964936705
5.0,0.2727395747731297,0.1318054157735028,0.2727395747731297,0.2727395747731297
6.0,0.2636478982766006,0.1240835783869705,0.2636478982766006,0.2636478982766006
7.0,0.257991130462875,0.11938618221310268,0.257991130462875,0.257991130462875
8.0,0.25420911442050886,0.11648934757019844,0.25420911442050886,0.25420911442050886
9.0,0.251264055627824,0.11422193621147306,0.251264055627824,0.251264055627824
10.0,0.2489559556345087,0.11251615181093748,0.2489559556345087,0.2489559556345087
11.0,0.2472950665898935,0.11153603795141277,0.2472950665898935,0.2472950665898935
12.0,0.24561123715120944,0.11030136155540608,0.24561123715120944,0.24561123715120944
13.0,0.24431004404003379,0.10944290408530853,0.24431004404003379,0.24431004404003379
14.0,0.24313612357201425,0.10862185143135376,0.24313612357201425,0.24313612357201425
15.0,0.24212736237329133,0.10795753981633872,0.24212736237329133,0.24212736237329133
16.0,0.24121326291429213,0.10731870569527392,0.24121326291429213,0.24121326291429213
17.0,0.24039031858815427,0.10681054432909133,0.24039031858815427,0.24039031858815427
18.0,0.23964587048960298,0.10633403002359501,0.23964587048960298,0.23964587048960298
19.0,0.23895710990790417,0.1058465934706947,0.23895710990790417,0.23895710990790417
20.0,0.23837174696497399,0.10552462669593157,0.23837174696497399,0.23837174696497399
21.0,0.23772371042077922,0.10504796665644234,0.23772371042077922,0.23772371042077922
22.0,0.23723715170567022,0.10479751252718422,0.23723715170567022,0.23723715170567022
23.0,0.23659391491488563,0.10424385680501565,0.23659391491488563,0.23659391491488563
24.0,0.23619332641704502,0.10411699122883607,0.23619332641704502,0.23619332641704502
25.0,0.23571178946558005,0.10381603929180007,0.23571178946558005,0.23571178946558005
26.0,0.2350813023003993,0.10322074623356466,0.2350813023003993,0.2350813023003993
27.0,0.23469153703288925,0.10308949233628875,0.23469153703288925,0.23469153703288925
28.0,0.2342183991176044,0.10276962595410866,0.2342183991176044,0.2342183991176044
29.0,0.23371956948862796,0.10239245185827056,0.23371956948862796,0.23371956948862796
30.0,0.23325205212587338,0.10205576658086901,0.23325205212587338,0.23325205212587338
31.0,0.23288283821240927,0.10186833195884444,0.23288283821240927,0.23288283821240927
32.0,0.23236472185804552,0.10146630016305427,0.23236472185804552,0.23236472185804552
33.0,0.23190997693983473,0.10112089448948551,0.23190997693983473,0.23190997693983473
34.0,0.2314963616102419,0.1008495661216531,0.2314963616102419,0.2314963616102419
35.0,0.2310609726148123,0.10054016438150286,0.2310609726148123,0.2310609726148123
36.0,0.23066214634200666,0.1002892622627626,0.23066214634200666,0.23066214634200666
37.0,0.23024299027988734,0.09997809714621606,0.23024299027988734,0.23024299027988734
38.0,0.22985776596406296,0.09965432949481347,0.22985776596406296,0.22985776596406296
39.0,0.2296629734894207,0.0997401773206379,0.2296629734894207,0.2296629734894207
40.0,0.2291033888552819,0.09918663992543425,0.2291033888552819,0.2291033888552819
41.0,0.22872254167383468,0.09895676318892366,0.22872254167383468,0.22872254167383468
42.0,0.22835154719455478,0.09868743327191166,0.22835154719455478,0.22835154719455478
43.0,0.22799327508427986,0.09849538305064494,0.22799327508427986,0.22799327508427986
44.0,0.22780104220735056,0.09850359869348126,0.22780104220735056,0.22780104220735056
45.0,0.22729756464265755,0.09808411467274378,0.22729756464265755,0.22729756464265755
46.0,0.22695337906205013,0.09786401002285805,0.22695337906205013,0.22695337906205013
47.0,0.22656155387606813,0.09753303167322866,0.22656155387606813,0.22656155387606813
48.0,0.22630863936867118,0.09751293545694079,0.22630863936867118,0.22630863936867118
49.0,0.22585682379715744,0.09713206422419206,0.22585682379715744,0.22585682379715744
50.0,0.22552064317472928,0.09696304173411455,0.22552064317472928,0.22552064317472928
51.0,0.22515757069197054,0.09669243195894227,0.22515757069197054,0.22515757069197054
52.0,0.22490998916291793,0.09664142312175716,0.22490998916291793,0.22490998916291793
53.0,0.2244761171988482,0.09623358188943015,0.2244761171988482,0.2244761171988482
54.0,0.22414742321371917,0.09607174359312615,0.22414742321371917,0.22414742321371917
55.0,0.22382279540862512,0.09587419030446956,0.22382279540862512,0.22382279540862512
56.0,0.2235041229997045,0.09568070304686527,0.2235041229997045,0.2235041229997045
57.0,0.22320296568353068,0.09551042334399532,0.22320296568353068,0.22320296568353068
58.0,0.22293597184970665,0.0953758146025861,0.22293597184970665,0.22293597184970665
59.0,0.22260602003415797,0.09513337598179548,0.22260602003415797,0.22260602003415797
60.0,0.22231553126089643,0.09494506893453494,0.22231553126089643,0.22231553126089643
61.0,0.22199061193574496,0.09472640355283417,0.22199061193574496,0.22199061193574496
62.0,0.22179347098486976,0.09465260916665974,0.22179347098486976,0.22179347098486976
63.0,0.22141286962774281,0.09432570018645191,0.22141286962774281,0.22141286962774281
64.0,0.22121235064640019,0.09426798107085518,0.22121235064640019,0.22121235064640019
65.0,0.22087281797724173,0.09396628821256021,0.22087281797724173,0.22087281797724173
66.0,0.22070459267325226,0.09396597541256844,0.22070459267325226,0.22070459267325226
67.0,0.22035818530665718,0.09369176668730599,0.22035818530665718,0.22035818530665718
68.0,0.2200899554257068,0.09347501248728764,0.2200899554257068,0.2200899554257068
