Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.6683152398594203,0.13015184325212512,0.6564953516595017,0.0260303681817334
2.0,0.6672063154408834,0.1279826458282257,0.6536317532336634,0.026753433964559332
3.0,0.666363504513915,0.1301518417329178,0.6513315505164305,0.028199565702603506
4.0,0.665626489719617,0.13232103942618023,0.64933149336648,0.03036876305108129
5.0,0.6650149053365358,0.1366594339291944,0.6475880011560602,0.02964569730596618
6.0,0.6644021168792928,0.13955169736757195,0.6459542452340874,0.03036876308879211
7.0,0.6638515563176666,0.14244396053658648,0.6444744707576107,0.03326102608541432
8.0,0.663323445890748,0.15256688322545994,0.6430764749096687,0.03615328929213967
9.0,0.6628194972387881,0.1576283438022121,0.6417555668736745,0.039768618340950815
10.0,0.6623296214460206,0.15907447577190847,0.640495900950911,0.039768618340950815
