val_class_mae,val_class_percent_2buckRange,val_class_percent_2buckRange,acc
0.30864054984125205,0.608404147502526,0.27726001938664274,0.14227800732887275
0.23532016204637107,0.7159897092106263,0.19126945220783773,0.19201683947922352
0.20893602105604103,0.7293209635796435,0.10634577934169673,0.2057378966243081
