Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.2378012074595304,0.7064058433480992,0.15396475935800982,0.1958693644530266
2.0,0.23590920226128173,0.7100159516563525,0.15434417837153114,0.19528167240366048
3.0,0.23671514556736403,0.7080010074870972,0.15436324302049861,0.19427420031903284
4.0,0.23710678807184465,0.7080010074870972,0.1540903251318835,0.1958693644530266
5.0,0.2379571417473734,0.7069095793954172,0.15384817101144538,0.1923432121568298
6.0,0.23676829602393884,0.7081689195012018,0.1542393374919451,0.19360255226261439
7.0,0.23813078761971496,0.7059021073107895,0.15371757730730293,0.19435815632608514
8.0,0.23969175210878618,0.7061539753319465,0.15425650346450287,0.19284694819914364
9.0,0.2364100803532055,0.707413315437731,0.15434628940231102,0.1938544202837713
10.0,0.23711514796731095,0.7059860633178419,0.15354404473432856,0.1938544202837713
11.0,0.23692765079320463,0.7077491394659402,0.15428097621538447,0.1941902443119805
12.0,0.23925572221399846,0.7069935354024695,0.1535950373236133,0.19360255226261439
13.0,0.2366664823607247,0.7082528755032499,0.1540155326621517,0.19486189236839896
14.0,0.23646708343113293,0.7077491394659402,0.154999154541917,0.19469398035429436
15.0,0.2364315449335785,0.7095122156140387,0.15380396411647304,0.19477793636134666
16.0,0.23890648861194017,0.7056502392896326,0.15413601935565366,0.19427420031903284
17.0,0.23638391070147324,0.7074133154327268,0.15352317296520868,0.19511376038955588
18.0,0.23649275460268046,0.7100999076634047,0.1536700860117497,0.19427420031903284
19.0,0.23789948465221425,0.7074972714447832,0.15420582158400784,0.1923432121568298
20.0,0.2359713345713524,0.708504743529411,0.15396646100030958,0.19452606834018973
21.0,0.23775847334623956,0.7050625472352623,0.15397632515617607,0.1941062883049282
22.0,0.23733678019754373,0.7069095793954172,0.1542887561327864,0.19368650826966669
23.0,0.23694302924693597,0.7068256233883649,0.15314031349112392,0.19435815632608514
24.0,0.23898410117052712,0.7048106792191096,0.15350129626658188,0.1923432121568298
25.0,0.24013566341050654,0.7023759550145927,0.1543334799207795,0.1934346402485098
26.0,0.23653405166154703,0.7079170514800448,0.1531022724291808,0.1939383762908236
27.0,0.2396028490413217,0.7041390311626912,0.15412885744549068,0.1941062883049282
28.0,0.23676883722720765,0.7074972714447832,0.15385418948423812,0.1940223322978759
29.0,0.2387605638310267,0.7083368315153064,0.15424895654366405,0.193770464276719
30.0,0.23696084840102938,0.7061539753319465,0.1534351782918467,0.19427420031903284
31.0,0.23721148185891716,0.7090924355787771,0.153506181092659,0.19528167240366048
32.0,0.2363315179459885,0.7088405675576201,0.1537403659029498,0.19368650826966669
33.0,0.2366348490257846,0.7083368315103021,0.15306163936835895,0.19620518848123583
34.0,0.23610674279301186,0.7087566115455637,0.15462290758290345,0.19528167240366048
35.0,0.23670980300003372,0.708840567552616,0.15234735519026701,0.19528167240366048
36.0,0.2370799726897829,0.7060700193248941,0.15392906641431703,0.19259508017798674
37.0,0.23683368900232377,0.7075812274468315,0.1530189817512819,0.19511376038955588
38.0,0.23602355657711946,0.7093443035999341,0.15399265831258033,0.19612123247418353
39.0,0.23712103166534962,0.7061539753319465,0.15403479965214925,0.19309881622030056
40.0,0.23752806995549738,0.7077491394659402,0.15434260541141087,0.19360255226261439
41.0,0.2381951935534893,0.7077491394659402,0.15374672891520982,0.19435815632608514
42.0,0.2375347379267581,0.7053144152614234,0.15397070067654067,0.19628914448828813
43.0,0.23733334080036597,0.7070774914095218,0.15397698987482097,0.19309881622030056
44.0,0.23780280758978067,0.7079170514750407,0.15319878741161777,0.19612123247418353
45.0,0.23668690205080745,0.7073293594306787,0.15478405361411335,0.19729661657291578
46.0,0.2380087349719279,0.7069095793954172,0.15349070078659474,0.1941062883049282
47.0,0.23576236265340786,0.7090924355787771,0.15300007028740245,0.19444211233313743
48.0,0.2371135692724142,0.7086726555435156,0.15351267944514407,0.19309881622030056
49.0,0.2375869641034992,0.7069095793954172,0.153770142501412,0.19461002434724203
50.0,0.2370419409230818,0.708504743529411,0.15403383832896209,0.1935185962555621
51.0,0.23652938998633252,0.7096801276281433,0.15269164260764254,0.1933506842414575
52.0,0.23578963744811493,0.7081689195012018,0.15274788293277233,0.19544958441776508
53.0,0.23782745148821127,0.7062379313389987,0.15300584793461128,0.19276299219209134
54.0,0.2382946318507585,0.7053144152614234,0.15420298651017167,0.1941902443119805
55.0,0.23730368398667262,0.7082528755032499,0.15317527719993615,0.19326672823440516
56.0,0.23801991833656483,0.7073293594306787,0.15281933031637815,0.19662496851649736
57.0,0.23648100508149109,0.7087566115505679,0.1533994562213942,0.19427420031903284
58.0,0.2370893535180853,0.7075812274518356,0.1528578394581855,0.19511376038955588
59.0,0.23715989234995735,0.7086726555435156,0.153613060375033,0.19536562841071278
60.0,0.23719935017192145,0.7077491394659402,0.15328485829765515,0.19293090420619596
61.0,0.23831762704848442,0.7067416673813126,0.15288225315237874,0.19477793636134666
62.0,0.23786535518073923,0.7059860633178419,0.15391167927504926,0.19251112417093444
63.0,0.23587358859612012,0.7100999076634047,0.1526012873656603,0.1957854084459743
64.0,0.23815219080645314,0.707665183458888,0.15251233105384857,0.19452606834018973
65.0,0.23674015544061547,0.7078330954729926,0.15343214392702081,0.19696079254470658
66.0,0.23727967241991177,0.707161447416574,0.15343465799098752,0.1923432121568298
67.0,0.2374651564772909,0.706909579390413,0.15251598259772353,0.1938544202837713
68.0,0.23707612872313877,0.7061539753319465,0.1543142389299367,0.19603727646713123
69.0,0.23598635994850584,0.7106875997127708,0.15311308881065705,0.1958693644530266
70.0,0.23643855207983847,0.7090924355787771,0.15279617481763733,0.19494584837545126
71.0,0.23587043609790084,0.7100159516563525,0.1538030956005852,0.1956174964318697
72.0,0.2366950135343712,0.7090084795717247,0.1523890096993543,0.19712870455881118
73.0,0.23633060712736667,0.7053144152564192,0.15271372240543085,0.1935185962555621
74.0,0.23593168444922125,0.7106875997127708,0.15274445448221202,0.19603727646713123
75.0,0.23791012888781,0.7067416673813126,0.15249883184534269,0.1957854084459743
76.0,0.2348235079202491,0.7090924355787771,0.15313956973664997,0.19704474855175888
77.0,0.237164424677438,0.7061539753319465,0.15340978527447408,0.19284694819914364
78.0,0.23551511388212934,0.7088405675576201,0.1528299971783194,0.1957854084459743
79.0,0.23738077055466145,0.7080010074870972,0.1518968143092626,0.1955335404248174
80.0,0.23724103311719327,0.7065737553672079,0.15298050850437145,0.19511376038955588
81.0,0.23641996424300837,0.7085886995364633,0.15311829706111468,0.19620518848123583
82.0,0.23722562171852205,0.7064058433531033,0.1539318341195418,0.191839476114516
83.0,0.23776078472388862,0.7067416673813126,0.15281577261566526,0.19477793636134666
84.0,0.23645216536585964,0.7081689195012018,0.15340738930386746,0.19469398035429436
85.0,0.2363798758383312,0.7061539753319465,0.15377417381409683,0.1958693644530266
86.0,0.23877147373790034,0.7077491394659402,0.15354172960355353,0.1939383762908236
87.0,0.2366214718063836,0.708252875508254,0.15237920807557084,0.1955335404248174
88.0,0.2375679787630879,0.7062379313389987,0.15250806112241788,0.1941062883049282
89.0,0.23628661233155196,0.7084207875223587,0.1528694576900238,0.19696079254470658
90.0,0.23563726458908998,0.707665183458888,0.15258960592867835,0.19679288053060195
91.0,0.23677621742418198,0.708252875508254,0.15255078112145293,0.19469398035429436
92.0,0.2362117660494998,0.7089245235646725,0.15257093602849758,0.19209134413567291
93.0,0.23641321655034758,0.7075812274518356,0.15299091148652694,0.19309881622030056
94.0,0.23521774417756938,0.7090084795717247,0.1529901053525971,0.1955335404248174
95.0,0.2371983929746708,0.7077491394609361,0.15177249625461567,0.19628914448828813
96.0,0.2353663970331993,0.7121148518326601,0.1517282931152714,0.19603727646713123
97.0,0.23713010889328293,0.7091763915858293,0.15218789405991295,0.19368650826966669
98.0,0.2350777628494644,0.7095122156140387,0.15297754390014928,0.19712870455881118
99.0,0.23579764366149902,0.7097640836351955,0.15200498313820138,0.19502980438250356
100.0,0.23699621929398573,0.7079170514750407,0.15289183766032616,0.1940223322978759
101.0,0.2359708582746443,0.7116111157903462,0.15207063853015088,0.1955335404248174
102.0,0.23703603485391017,0.7111913357550848,0.15259553106372997,0.1941062883049282
103.0,0.23787933989112017,0.7080010074870972,0.1529028493594827,0.1935185962555621
104.0,0.23551184480431078,0.7091763915858293,0.15236592677606162,0.19696079254470658
105.0,0.2371738819519125,0.7065737553672079,0.15255210050787135,0.19519771639660818
106.0,0.23597525669058989,0.7083368315153064,0.15198184002978046,0.1956174964318697
107.0,0.2362753510244967,0.7090924355787771,0.1523115285001767,0.19427420031903284
108.0,0.23552606104002943,0.7103517756845616,0.15247307343113062,0.19654101250944506
109.0,0.2367355719880527,0.7090084795717247,0.15230076596354788,0.19679288053060195
110.0,0.23616018526030272,0.7093443035999341,0.1523783186822942,0.19461002434724203
111.0,0.23590748485335075,0.710183863670457,0.15201861575782555,0.19368650826966669
112.0,0.23610319465776602,0.708504743529411,0.15165780491056674,0.197632440601125
113.0,0.2353318512474757,0.7097640836351955,0.1525572208551143,0.19712870455881118
114.0,0.23715018489460693,0.707413315437731,0.15188090096001622,0.1941062883049282
115.0,0.23852546653322404,0.7069095793954172,0.15301100443196372,0.19251112417093444
116.0,0.23590376168231741,0.7095961716210909,0.15368362004175842,0.1955335404248174
117.0,0.23647190329810552,0.7079170514800448,0.1515355245005763,0.1941902443119805
118.0,0.23621863596896342,0.7074972714447832,0.1524659894283568,0.19486189236839896
119.0,0.23680063874222512,0.7085886995364633,0.1526345884171434,0.19469398035429436
120.0,0.2360584178506132,0.7077491394659402,0.15249853225331214,0.19712870455881118
121.0,0.23608629261003156,0.710183863670457,0.15157008198854674,0.19654101250944506
122.0,0.23593156418655434,0.7083368315153064,0.1521505198008507,0.1957854084459743
123.0,0.2353711167492561,0.711275291762137,0.1522730700155618,0.19494584837545126
124.0,0.23618499851479016,0.7080849634941494,0.15273719290403542,0.19662496851649736
125.0,0.2365278619186032,0.7077491394659402,0.15158463256523838,0.19318277222735286
126.0,0.23427611718539296,0.7105196876986662,0.15232660398156203,0.19712870455881118
127.0,0.2362105924570133,0.7088405675576201,0.15238354360413744,0.19729661657291578
128.0,0.23512873252966815,0.7096801276281433,0.1520058400469216,0.1975484845940727
129.0,0.23561170810556623,0.7117790278044508,0.1526337429229303,0.19729661657291578
130.0,0.2362838513269081,0.7084207875173545,0.15166947549851253,0.19544958441776508
131.0,0.23609035844647128,0.7102678196775094,0.15163525957002735,0.19628914448828813
132.0,0.23492046453552257,0.7106036437007144,0.15158285327826826,0.1955335404248174
133.0,0.23643094756102623,0.7068256233883649,0.15219320053217963,0.19461002434724203
134.0,0.2358838189995346,0.708252875508254,0.15173960147902024,0.19704474855175888
135.0,0.2364996217848642,0.7085886995364633,0.15318948067752852,0.19628914448828813
136.0,0.23541927708455332,0.7077491394659402,0.15210211210202415,0.1956174964318697
137.0,0.23734390011773324,0.7070774914095218,0.1530098681130224,0.1941062883049282
138.0,0.23533797958677635,0.71102342374098,0.15202623561691472,0.1956174964318697
139.0,0.23478576090571843,0.7095122156140387,0.1523586377475216,0.19368650826966669
140.0,0.2376965447658556,0.7072454034236264,0.15064289072240272,0.1939383762908236
141.0,0.23881897115855522,0.7074972714447832,0.1534211373321156,0.1941902443119805
142.0,0.23526947097087345,0.710435731691614,0.15170612750350854,0.1938544202837713
143.0,0.23668671713929443,0.7091763915858293,0.15184531523312442,0.19654101250944506
144.0,0.23623319218535235,0.7090084795717247,0.1516448711855527,0.1956174964318697
145.0,0.23630526858536666,0.7095122156140387,0.1516939184395655,0.1940223322978759
146.0,0.23750663051856635,0.7065737553672079,0.15121678494704519,0.19486189236839896
147.0,0.23642675104324187,0.7066577113742603,0.15188300920347456,0.19637310049534043
148.0,0.23628258458683887,0.7065737553672079,0.15137418932432734,0.19444211233313743
149.0,0.23507241899606293,0.7093443035999341,0.15172248423454815,0.1939383762908236
150.0,0.23503931421805624,0.7089245235646725,0.1514215884956502,0.19628914448828813
151.0,0.23650171120764676,0.7087566115505679,0.15126636445187028,0.19536562841071278
152.0,0.23636464006343724,0.7093443035999341,0.15174107553926666,0.19502980438250356
153.0,0.23744631459386512,0.707665183458888,0.1519713749884358,0.1941902443119805
154.0,0.23455913670516798,0.7122827638467647,0.15166615665174132,0.19712870455881118
155.0,0.23540367960589587,0.7089245235596683,0.15153724424545376,0.19536562841071278
156.0,0.23551454166302743,0.7079170514800448,0.15130349939160317,0.19637310049534043
157.0,0.2359369480007392,0.7077491394609361,0.15142587429029336,0.19612123247418353
158.0,0.23567947690277333,0.7080010074870972,0.1520552131548385,0.19519771639660818
159.0,0.2366010398085497,0.7093443035949298,0.1511073604272401,0.1956174964318697
160.0,0.235936507388753,0.708504743529411,0.15131170136553646,0.195701452438922
161.0,0.23571509528436324,0.7102678196775094,0.15071254770728346,0.19612123247418353
162.0,0.2368360673407445,0.7093443035999341,0.150505858002697,0.19452606834018973
163.0,0.23568387214107223,0.7098480396422479,0.150918448942653,0.19502980438250356
164.0,0.23465017296937438,0.7116111157903462,0.1512458742930941,0.19612123247418353
165.0,0.2345348484354409,0.7108555117268754,0.15138290761329998,0.19486189236839896
166.0,0.23626361901289109,0.7086726555435156,0.15130944111296957,0.19788430862228193
167.0,0.23577553884036875,0.7077491394659402,0.15111003701657436,0.1938544202837713
168.0,0.23392750900675052,0.7097640836351955,0.15218502365414877,0.1958693644530266
169.0,0.23604392662585588,0.709931995644296,0.15026251449411618,0.19452606834018973
170.0,0.2354039635423869,0.7090084795717247,0.1513961143457022,0.19444211233313743
171.0,0.234781115499054,0.7103517756845616,0.15107282073409098,0.19679288053060195
172.0,0.23517645177758317,0.7102678196775094,0.15114553425726587,0.1933506842414575
173.0,0.2355708421832938,0.7106036437057186,0.15125710947839252,0.19670892452354966
174.0,0.23451438066281016,0.7097640836351955,0.15045959628626157,0.19544958441776508
175.0,0.23597092409946988,0.7072454034236264,0.15211303848261878,0.19502980438250356
176.0,0.2347878416087383,0.71102342374098,0.1510716227137585,0.19838804466459575
177.0,0.23545457996085853,0.711275291762137,0.15128171910577873,0.1939383762908236
178.0,0.23587890109590715,0.7096801276281433,0.15025143035962812,0.19863991268575268
179.0,0.23535471432015453,0.7100999076634047,0.1510009698569149,0.19662496851649736
180.0,0.23569712768663098,0.7108555117268754,0.15090446370433233,0.19469398035429436
181.0,0.23590929353730564,0.7080010074870972,0.1507956811116891,0.1973805725799681
182.0,0.2350071060918719,0.7078330954729926,0.1511508572733119,0.19528167240366048
183.0,0.23586773485553303,0.7109394677339278,0.15188180002134538,0.19444211233313743
184.0,0.23476263446117687,0.7090084795667206,0.15130569903368754,0.19696079254470658
185.0,0.23481195243317096,0.7116950717973985,0.15038544619406674,0.19670892452354966
186.0,0.23512455057651468,0.7105196876986662,0.15120267255031414,0.195701452438922
187.0,0.23556690518416282,0.7094282596069863,0.1506567939799415,0.19662496851649736
188.0,0.23476746028561143,0.7100159516563525,0.15157677679465825,0.19536562841071278
189.0,0.23643281355021073,0.7064897993601557,0.15211403327117928,0.1941062883049282
190.0,0.23529493400906648,0.7085886995364633,0.15081174580448972,0.19696079254470658
191.0,0.23576509378817306,0.7095961716210909,0.15156571378776743,0.19435815632608514
192.0,0.2368024964795366,0.7080849634941494,0.15101212983707488,0.19519771639660818
193.0,0.23461650122664215,0.7096801276281433,0.15212292711887498,0.1957854084459743
194.0,0.2349463028462805,0.7090084795717247,0.15175741714520855,0.1959533204600789
195.0,0.23480412569677347,0.7088405675576201,0.151442595244695,0.1973805725799681
196.0,0.23685356684109796,0.7073293594306787,0.1511239093683717,0.1959533204600789
197.0,0.23495358740860064,0.7090924355787771,0.15012097838353114,0.19654101250944506
198.0,0.235270180872151,0.7095961716210909,0.15045814973893068,0.1956174964318697
199.0,0.2342287271716975,0.7099319956493001,0.15179454672297546,0.19679288053060195
200.0,0.23688037975860696,0.708252875508254,0.15120821904999995,0.19612123247418353
201.0,0.23531302707880453,0.7083368315153064,0.1504102296962735,0.19620518848123583
202.0,0.23494081922646745,0.7092603475928817,0.15047094752321954,0.19612123247418353
203.0,0.23394204194375004,0.7095122156140387,0.15204727893892117,0.19637310049534043
204.0,0.2353955755985591,0.7100159516563525,0.14985326989383024,0.19813617664343883
205.0,0.23476465173636762,0.7119469398185555,0.15085348256708603,0.19905969272101418
206.0,0.23722106566628104,0.7087566115505679,0.15126132639316556,0.19679288053060195
207.0,0.2369010025653658,0.7093443035999341,0.15056297289125165,0.19368650826966669
208.0,0.23455190209945675,0.7102678196775094,0.15075376415150601,0.19805222063638653
209.0,0.23476543515888113,0.7092603475928817,0.14989884899671607,0.19721266056586348
210.0,0.23531684346497683,0.708840567552616,0.15011622918041453,0.19628914448828813
211.0,0.23556253063059227,0.7100159516563525,0.15014589354539737,0.195701452438922
212.0,0.23409847211711662,0.7116950717973985,0.15091585032576207,0.19796826462933423
213.0,0.23577325270124092,0.7083368315153064,0.15032535916251086,0.19788430862228193
214.0,0.2343120922190388,0.7099319956493001,0.15032749787885008,0.1959533204600789
215.0,0.23558158866404966,0.7100999076634047,0.14974038855733865,0.19486189236839896
216.0,0.23599977765412788,0.7090084795717247,0.1505064700324573,0.197632440601125
217.0,0.23413820203821242,0.7109394677339278,0.15000942608399592,0.1977163966081773
218.0,0.23582757075781105,0.7080010074870972,0.15118250672917913,0.197632440601125
219.0,0.23504734874502275,0.7100999076634047,0.15021774836835988,0.19796826462933423
220.0,0.23765843479651946,0.7085886995364633,0.15044870507495947,0.19838804466459575
221.0,0.23462636928575964,0.7106875997127708,0.15016874088747417,0.19662496851649736
222.0,0.2345914363500784,0.7096801276281433,0.15117094815953352,0.1959533204600789
223.0,0.2346068651257229,0.7098480396422479,0.15100596048861764,0.19603727646713123
224.0,0.23520445832927145,0.7107715557198232,0.15017254260142598,0.19536562841071278
225.0,0.23775404315382734,0.7091763915858293,0.15132430337176156,0.19511376038955588
226.0,0.23444452691404458,0.7121988078397123,0.1505242048463036,0.19427420031903284
227.0,0.23674242535122655,0.7074972714447832,0.15000652308108153,0.1939383762908236
228.0,0.2354446539910071,0.707161447416574,0.15004745557630264,0.1955335404248174
229.0,0.2352778707370481,0.7093443035999341,0.15157202530713898,0.19511376038955588
230.0,0.23625553358853207,0.7091763915858293,0.14979870426355565,0.1956174964318697
231.0,0.23647530311481668,0.7086726555435156,0.15056430244613941,0.19729661657291578
232.0,0.23337384752147936,0.7116950717973985,0.15104110604388998,0.1955335404248174
233.0,0.2353617040143787,0.7091763915858293,0.1494518940524424,0.197632440601125
234.0,0.2349146832502836,0.7100999076584006,0.150394943649508,0.19788430862228193
235.0,0.2356472738958528,0.7099319956493001,0.14977514112529142,0.19494584837545126
236.0,0.23410103529198786,0.7092603475928817,0.151704974435617,0.19687683653765428
237.0,0.23543056867182902,0.7089245235646725,0.1500503111872442,0.19620518848123583
238.0,0.23497599938806343,0.7092603475928817,0.15030086800379733,0.1955335404248174
239.0,0.2351595358007471,0.7106875997127708,0.14989459742057354,0.19679288053060195
240.0,0.23445199252716212,0.711275291762137,0.15007362356414905,0.19696079254470658
241.0,0.2343500349340686,0.7116950717973985,0.1500486269869719,0.1975484845940727
242.0,0.23617728549560785,0.7081689195012018,0.15027294346291595,0.19628914448828813
243.0,0.23488847148597575,0.7100159516563525,0.1504161395836253,0.19729661657291578
244.0,0.23480657813441153,0.7095961716210909,0.15030959795748555,0.19461002434724203
