Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.22451415306954747,0.7292418774664927,0.13374019459912062,0.21400386198007754
2.0,0.22425727359684697,0.7296616575017543,0.13363833860940272,0.2148434221018933
3.0,0.2248969357421642,0.7307530855934342,0.13417365815264984,0.21123331369605877
4.0,0.2247671713337431,0.7301653935440681,0.13384176115902213,0.21224078578068642
5.0,0.2244234150212254,0.7303333055581727,0.13391842190359213,0.21266056581594794
6.0,0.2242607359806703,0.7307530855934342,0.13419903131473496,0.2133322139236591
7.0,0.22444049835995736,0.7310889096216434,0.1340760965109492,0.2119889178108222
8.0,0.22453215580654728,0.7300814375370158,0.13391124439668858,0.21400386192878482
9.0,0.22462525994558896,0.7302493495511204,0.13390570516680783,0.2117370497383726
10.0,0.22446173082450085,0.7314247331944734,0.13404886575417138,0.21425572994994171
