Epochs,val_class_mae,val_class_mse,val_class_percent_2buckRange,acc
173.0,0.25165174955155145,0.18291571096552878,0.6902862899878015,0.1792460750566703
174.0,0.2516791499033351,0.18432717881368035,0.6900344219666446,0.18016959113424566
175.0,0.2539031814667152,0.18391171549631802,0.6881034338044416,0.17865838300730416
176.0,0.25056704202243557,0.18364148387259593,0.6935605742628413,0.179162119049618
177.0,0.25251373076667094,0.18289572970561502,0.688523213839703,0.1812610192259256
178.0,0.2503956231975043,0.18351428498600084,0.6920493661358998,0.17588783477457812
179.0,0.25225647086961456,0.18216470901015905,0.6905381580089583,0.18142893124003023
180.0,0.24871704020134677,0.18388228129053505,0.6920493661358998,0.18075728318361178
181.0,0.24988010083084772,0.18318831226295473,0.6908739820371677,0.17823860297204264
182.0,0.2497808621948767,0.18280699667727635,0.6941482663122075,0.18000167912014103
183.0,0.25343299205042374,0.18257099082523784,0.691797498114743,0.18084123919066408
184.0,0.25576046623377785,0.18349870057572806,0.6875157417550755,0.1794139870707749
185.0,0.249697808837142,0.1829397837958161,0.6903702459948537,0.17798673495088574
186.0,0.2496957190290385,0.1828061265800714,0.6933087062416845,0.17840651498614726
187.0,0.24900227739822753,0.18265987545984957,0.6940643103051551,0.18016959113424566
188.0,0.250726877424521,0.18214780977226486,0.6923851901641092,0.18243640332465788
189.0,0.2511992893369319,0.18211661619109618,0.6942322223192599,0.18151288724708253
190.0,0.2587780356932603,0.18457386245926505,0.6830660733813033,0.1787423390143565
191.0,0.2514557803585911,0.182222198110395,0.6909579380442199,0.18025354714129796
192.0,0.24909590031185716,0.1843154199622198,0.6950717823897828,0.18193266728234406
193.0,0.25142242217952643,0.182355686868331,0.692637058185266,0.1777348669297288
194.0,0.2509603412217792,0.18162267716873123,0.6929728822134752,0.18000167912014103
195.0,0.2512953542495052,0.18228983958405418,0.692888926206423,0.18260431533876248
196.0,0.2523312789298317,0.1810577947875633,0.691545630093586,0.18025354714129796
197.0,0.25150995972964996,0.18158294932436517,0.6934766182557891,0.18335991940223323
198.0,0.25194320762730915,0.18240184397763903,0.692888926206423,0.1809251951977164
199.0,0.24964817086862243,0.18195665329281904,0.6934766182557891,0.18210057929644866
200.0,0.24810902061365123,0.1813307994034136,0.6930568382205275,0.17974981109898414
201.0,0.25124568302578737,0.18070705451059377,0.6923851901641092,0.18067332717655948
202.0,0.24905189854523646,0.18178601469774208,0.6944840903404167,0.18184871127529176
203.0,0.2510312248308166,0.18171502103704257,0.6930568382205275,0.1828561833599194
204.0,0.2512420650423649,0.18134041187465166,0.6930568382205275,0.18218453530350096
205.0,0.25228688679307126,0.18254863886826786,0.6918814541217952,0.18218453530350096
206.0,0.24914490338907505,0.18131056220783073,0.6933926622487367,0.18168079926118713
207.0,0.2489081035432182,0.18230139739807041,0.6936445302698937,0.18176475526823943
208.0,0.2489718064714585,0.18162186228751576,0.6921333221429522,0.18445134749391318
209.0,0.25148002020548677,0.18160444200814557,0.6914616740865337,0.18243640332465788
210.0,0.24965673518935474,0.18101780039368784,0.6914616740865337,0.18142893124003023
211.0,0.2527252037002141,0.18179747098219423,0.6933087062416845,0.18369574343044245
212.0,0.2503116688968733,0.1813645230143469,0.6922172781500044,0.18260431533876248
213.0,0.2495035497235087,0.18094864353536308,0.6948199143686259,0.183024095374024
214.0,0.24982612299514792,0.18067545390291223,0.6938124422839983,0.18067332717655948
215.0,0.24997179776282508,0.1822210432735301,0.6918814541217952,0.18537486357148855
216.0,0.2478646489036803,0.18101700165591825,0.6953236504109398,0.18050541516245489
217.0,0.2479735705196162,0.18160425540522376,0.6944001343333644,0.18050541516245489
218.0,0.24777801197118218,0.1817791590101322,0.6952396944038874,0.18344387540928553
219.0,0.25028021600472417,0.18009169141648348,0.6937284862769459,0.1827722273528671
220.0,0.250638249756437,0.18143026899174514,0.6940643103051551,0.18168079926118713
221.0,0.24924031988908477,0.1801841326433849,0.6938963982910505,0.17991772311308873
222.0,0.25468617734485904,0.18161511387675688,0.6897825539454877,0.17689530685920576
223.0,0.24959690345543656,0.18034289171899678,0.6947359583615736,0.1812610192259256
224.0,0.24996459877928362,0.18048696423465643,0.6949038703756782,0.18352783141633783
225.0,0.248515267662273,0.18049291937970344,0.6933087062416845,0.18260431533876248
226.0,0.24840941075643758,0.18034277872488386,0.6938963982910505,0.18419947947275628
227.0,0.24954728824837502,0.18129743972560058,0.695407606417992,0.1827722273528671
228.0,0.24931968545275165,0.17981880589732896,0.6936445302698937,0.18243640332465788
229.0,0.24964846263913842,0.1812764242092535,0.6896985979384354,0.17823860297204264
230.0,0.2503439011506535,0.18100961667996351,0.695407606417992,0.18159684325413483
231.0,0.24741558279851833,0.18150350449217545,0.6935605742628413,0.181093107211821
232.0,0.2509548156945614,0.18361837367658781,0.6901183779699438,0.1788262950214088
233.0,0.25369032968722965,0.18081238603633953,0.6923851901641092,0.18159684325413483
234.0,0.24985806229492646,0.18072100855793544,0.6938963982910505,0.1795818990848795
235.0,0.2516607458545823,0.17965805840306093,0.6944840903404167,0.18210057929644866
236.0,0.24948300510937657,0.18009882275368222,0.6954915624250444,0.18352783141633783
237.0,0.24948852128880858,0.18087680691005742,0.6959113424603058,0.18260431533876248
238.0,0.25119165046450653,0.1806644067892589,0.6928049701993706,0.18218453530350096
239.0,0.24948361175215,0.17896366209960207,0.6948199143686259,0.18403156745865168
240.0,0.2508939100461786,0.17913119118226264,0.6942322223192599,0.18386365544454705
241.0,0.2510511379890083,0.1798871854582418,0.695659474439149,0.18361178742339015
242.0,0.24830712594330215,0.179306306806262,0.6967509025308289,0.18058937116950718
243.0,0.24937499335126226,0.17898333355147636,0.6953236504109398,0.18226849131055328
244.0,0.24838023632952472,0.17980534039189439,0.6944001343371176,0.18058937116950718
245.0,0.247497466957426,0.17958598393965963,0.692888926206423,0.181093107211821
246.0,0.24871208896245436,0.1786984044887409,0.695407606417992,0.18159684325413483
247.0,0.24971619850641813,0.1790581858185134,0.6955755184320966,0.18335991940223323
248.0,0.25025224178996935,0.17955318479121216,0.6936445302698937,0.18193266728234406
249.0,0.24773303654359816,0.17900985959254567,0.6966669465237766,0.1829401393669717
250.0,0.24970300047626404,0.1789834105255882,0.6954915624250444,0.18184871127529176
251.0,0.24946161561904612,0.179797556110858,0.6938963982910505,0.1831080513810763
252.0,0.24931590850442714,0.17947217520073352,0.6942322223192599,0.18050541516245489
253.0,0.25073541053675974,0.1792930207527932,0.6939803542981029,0.183024095374024
254.0,0.2482748435427546,0.17850549985325392,0.6943161783263121,0.18000167912014103
255.0,0.25081791768705763,0.1788906718984818,0.6947359583615736,0.18050541516245489
256.0,0.24854230732363725,0.17806352494936148,0.6965829905167243,0.18159684325413483
257.0,0.2493715273719442,0.1780918103833311,0.6951557383968352,0.18419947947275628
258.0,0.2495372656155129,0.17825350179128588,0.6963311224955674,0.18361178742339015
259.0,0.25268038236847673,0.17937010678533602,0.6933926622487367,0.18335991940223323
260.0,0.2506460797680624,0.17921603040744832,0.6943161783263121,0.1813449752329779
261.0,0.25158664328947283,0.179137513390537,0.6952396944038874,0.18327596339518093
262.0,0.24711588841523083,0.17973868161422382,0.692637058185266,0.18084123919066408
263.0,0.24751223530299757,0.17818518778497353,0.6968348585378813,0.18201662328939636
264.0,0.24848470158375197,0.17787312074898973,0.695659474439149,0.18386365544454705
265.0,0.24921204019989998,0.17746147276442234,0.695407606417992,0.18352783141633783
266.0,0.2547515614958917,0.17877631874361102,0.6918814541217952,0.18042145915540256
267.0,0.24921872537048606,0.17765887613691236,0.6963311224955674,0.18377969943749475
268.0,0.24898481097292233,0.17865990345618776,0.6960792544744105,0.183024095374024
269.0,0.25072119491655376,0.17919148348478894,0.6961632104814628,0.18210057929644866
270.0,0.2515582521574672,0.17753274471941347,0.696499034509672,0.18445134749391318
271.0,0.24997502884649828,0.17754466038148176,0.6953236504109398,0.18260431533876248
272.0,0.25044550965298895,0.17917639706929658,0.6931407942275798,0.18235244731760558
273.0,0.24735140417407014,0.17889166261865375,0.6964150785026197,0.18168079926118713
274.0,0.25218592201189194,0.17804580209547663,0.6943161783263121,0.18403156745865168
275.0,0.2525181210383331,0.1774631990222244,0.6943161783263121,0.18142893124003023
276.0,0.24917051466823814,0.17831914789800168,0.6941482663122075,0.18344387540928553
277.0,0.24761317873139213,0.17729430893598241,0.6963311224955674,0.18252035933171018
278.0,0.2504575204367842,0.17762096564372012,0.6960792544744105,0.18361178742339015
279.0,0.2505837022512588,0.1783589496839538,0.6960792544744105,0.18067332717655948
280.0,0.24890370467439546,0.17743939063218966,0.6961632104814628,0.18226849131055328
281.0,0.24986879942539447,0.17778375453076647,0.6955755184320966,0.18503903954327933
282.0,0.2500570428560587,0.1772856330823542,0.696499034509672,0.18344387540928553
283.0,0.2505972752387153,0.17807345880327952,0.6934766182557891,0.18067332717655948
284.0,0.25029286784745813,0.17685147610502153,0.6965829905167243,0.18411552346570398
285.0,0.2501131966190908,0.1775029604395534,0.6944001343333644,0.18260431533876248
286.0,0.24925010609752876,0.17660357613886207,0.6946520023545213,0.183024095374024
287.0,0.24693081370880057,0.17903087151840225,0.6942322223192599,0.17966585509193184
288.0,0.24747299926325614,0.17777275892000996,0.6955755184320966,0.1809251951977164
289.0,0.2479127510755331,0.17771205392375058,0.695407606417992,0.18176475526823943
290.0,0.24830078823711957,0.17794390874839372,0.6955755184320966,0.18252035933171018
291.0,0.2469898715181161,0.17647061215050724,0.6963311224955674,0.1809251951977164
292.0,0.24807614195147668,0.17667671569437976,0.6969188145449335,0.18419947947275628
293.0,0.24949412213375863,0.1783945411256054,0.6910418940512723,0.1813449752329779
294.0,0.2492566039821241,0.17683078568444704,0.6961632104814628,0.18680211569137772
295.0,0.24871693816135756,0.17661506461262472,0.6960792544744105,0.1848711275291747
296.0,0.24743940884826185,0.17722265362169087,0.695407606417992,0.18218453530350096
297.0,0.2515290798998612,0.17736522791447903,0.6933926622487367,0.18210057929644866
298.0,0.24927222635651725,0.17682562101028415,0.696499034509672,0.18335991940223323
299.0,0.25184388441339306,0.17670809453234906,0.6934766182557891,0.1826882713458148
300.0,0.25048703693861163,0.175763350899319,0.6950717823897828,0.1831080513810763
