Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.32157606333836686,0.5850043591931834,0.24282628020497976,0.14226836807304813
2.0,0.2120165840007428,0.7259253388232499,0.11483915542860818,0.20519933422982073
3.0,0.19070069806137563,0.7478798446434088,0.08761382051473035,0.21843544423835273
4.0,0.17906404923852257,0.7646033129845046,0.07665092980104854,0.22556867717980886
5.0,0.1783492102872988,0.7750653879993208,0.07729148003769118,0.23238487754262474
6.0,0.17488506160457395,0.7819608464675272,0.07254691858733618,0.23777443132045634
7.0,0.17187927894219265,0.7869541095654617,0.07323030335684723,0.23848775461324376
8.0,0.17337151915673513,0.7830704605205223,0.07524757685662828,0.24316398509533535
9.0,0.17027168746057683,0.7936910517437575,0.0720670503047696,0.24799873186733754
10.0,0.1676527733676944,0.7977332170715212,0.06987228594189487,0.25037647617879416
11.0,0.16604888948678423,0.7970198937373975,0.06624400246971958,0.25077276689943706
12.0,0.1683829802099438,0.7952762147042777,0.06777853300409498,0.24839502258502785
13.0,0.16671880286724602,0.7962273122996548,0.06620028272614839,0.24712689228641105
14.0,0.16426642701470304,0.8030435127091217,0.06602354599030807,0.2510105413307599
15.0,0.16485466374462435,0.809384164255943,0.06703813304006935,0.257430450976476
16.0,0.16214818879873388,0.8089878734473127,0.06417314509700328,0.26789252595468
17.0,0.16377952936297127,0.8050249663436339,0.06499333127658719,0.25663786953814277
18.0,0.16423194290738083,0.8119996829130971,0.06563817862687893,0.258302290557993
19.0,0.16105998743210617,0.803281287185324,0.06266704544789951,0.25719267654515315
20.0,0.1600358521134273,0.8060553221300267,0.062486059853276064,0.2573511928332922
21.0,0.16261753424785969,0.8087500990608694,0.06622658988947043,0.25996671157784323
22.0,0.16109579241983465,0.8162796226698217,0.06305922611365655,0.26194816516806646
23.0,0.15896154525229544,0.8154077830930287,0.06299421423880075,0.26511849092198997
24.0,0.15713360297176307,0.8177855275338092,0.06090186814919056,0.2649599746320793
25.0,0.15869214618471522,0.8184988507852602,0.06149213701389743,0.2655147816396803
26.0,0.15898362007365605,0.818895141549011,0.06322713502757077,0.27153840056770606
27.0,0.15758333236316857,0.8193706903242598,0.06133666316387893,0.2697154632620788
28.0,0.15589388159523773,0.8191329158504196,0.05914688198929441,0.27296504715564296
29.0,0.15539201561429755,0.8144566854551344,0.05920865070678603,0.26163113259710297
30.0,0.15502992566219362,0.8202425299482942,0.059216576808273885,0.27027027026731765
31.0,0.15733809893280729,0.8175477529749342,0.060979513485264245,0.27106285170387934
32.0,0.15567883943390845,0.8209558532399006,0.06003722097150987,0.27233098200249617
33.0,0.15527167141536738,0.8217484347201607,0.05851889167828672,0.26646587936556204
34.0,0.15451073349632363,0.8180233018800972,0.05842808379469918,0.26662439565429163
35.0,0.1551040391720937,0.8264246651201701,0.058968191994316486,0.26773400966713146
36.0,0.15485626806346986,0.8250772766760075,0.05879316111074213,0.2698739795478558
37.0,0.1529849313032403,0.8301497978728367,0.05737761497849508,0.27399540302234643
38.0,0.1546133924439506,0.8230958230367712,0.057930841681752596,0.27098359355951457
39.0,0.15456464375275727,0.8207180787719656,0.06007596730756015,0.2757390821877425
40.0,0.15204074858834932,0.826583181358115,0.05667278541431683,0.2706665609844175
41.0,0.15151265161043304,0.8290401838222037,0.05630173577971416,0.2803360545254693
42.0,0.15166740354601985,0.8276135372342668,0.05682212987003363,0.279543473087136
43.0,0.15205265567081047,0.8265039232639444,0.05646369003631654,0.27019101212236235
44.0,0.1517931538347379,0.8303083142076269,0.0578215411559587,0.282872315126246
45.0,0.15110901729178294,0.8282476024694958,0.05714975984815354,0.2778790520684668
46.0,0.15185224992438845,0.8294364745835925,0.05683675246324877,0.2774035032058212
47.0,0.15141377500434436,0.8330030911384695,0.05597665961165998,0.2820797336885033
48.0,0.15099410109326458,0.8306253467378445,0.05628516834048827,0.282000475544729
49.0,0.15010728212802,0.831497186364241,0.05551350405375516,0.27526353332509684
50.0,0.15039606505645156,0.833478639873563,0.05615275316285834,0.2786716335073906
