Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,2.4655762175854243,6.604627935470493,2.4655762175854243,2.4655762175854243
2.0,2.250937275139682,5.618269714777104,2.250937275139682,2.250937275139682
3.0,1.9753841217304786,4.489434112360991,1.9753841217304786,1.9753841217304786
4.0,1.5874662896361633,3.1137486584465064,1.5874662896361633,1.5874662896361633
5.0,1.1361995830530893,1.7833091398382013,1.1361995830530893,1.1361995830530893
6.0,0.8118625394395036,1.00664810187658,0.8118625394395036,0.8118625394395036
7.0,0.6629778283500372,0.714862986743419,0.6629778283500372,0.6629778283500372
8.0,0.5906414573825798,0.5958633275010812,0.5906414573825798,0.5906414573825798
9.0,0.5440509748465107,0.528196587596594,0.5440509748465107,0.5440509748465107
10.0,0.5098759675600443,0.4822398870715051,0.5098759675600443,0.5098759675600443
11.0,0.48345173400475006,0.4486053070202743,0.48345173400475006,0.48345173400475006
12.0,0.4629213113304581,0.42400805643945544,0.4629213113304581,0.4629213113304581
13.0,0.44675450407128614,0.40544385611308437,0.44675450407128614,0.44675450407128614
14.0,0.4335409825137924,0.3903440003887779,0.4335409825137924,0.4335409825137924
15.0,0.42308366641347606,0.3791244806435921,0.42308366641347606,0.42308366641347606
16.0,0.41444410872340764,0.3692346041375208,0.41444410872340764,0.41444410872340764
17.0,0.40716559889898557,0.36100814669481307,0.40716559889898557,0.40716559889898557
18.0,0.4009737986944432,0.35527248934278194,0.4009737986944432,0.4009737986944432
19.0,0.3956593666137857,0.34943762599969175,0.3956593666137857,0.3956593666137857
20.0,0.391335935321636,0.34581978270182,0.391335935321636,0.391335935321636
21.0,0.387547125416379,0.3417011764409843,0.387547125416379,0.387547125416379
22.0,0.3841191431563084,0.3374909749922951,0.3841191431563084,0.3841191431563084
23.0,0.38108973146546504,0.33424322574066206,0.38108973146546504,0.38108973146546504
24.0,0.3783783958088109,0.33162474079421517,0.3783783958088109,0.3783783958088109
25.0,0.37599410830897895,0.3295234287652344,0.37599410830897895,0.37599410830897895
26.0,0.37373252686029207,0.3272796096509511,0.37373252686029207,0.37373252686029207
27.0,0.3716439327343151,0.3250634138237718,0.3716439327343151,0.3716439327343151
28.0,0.3696143748624091,0.32239133887277843,0.3696143748624091,0.3696143748624091
29.0,0.36793458830973064,0.3209230511240962,0.36793458830973064,0.36793458830973064
30.0,0.3662530014017229,0.31890294888979354,0.3662530014017229,0.3662530014017229
31.0,0.36479076862553766,0.3177228155772745,0.36479076862553766,0.36479076862553766
32.0,0.3633911625261142,0.3164630228601837,0.3633911625261142,0.3633911625261142
33.0,0.36198131256137234,0.31488142056793617,0.36198131256137234,0.36198131256137234
34.0,0.3606748071529904,0.31350289468617887,0.3606748071529904,0.3606748071529904
35.0,0.35934907877832384,0.31191410753444704,0.35934907877832384,0.35934907877832384
36.0,0.3580171277989512,0.31004781887177213,0.3580171277989512,0.3580171277989512
37.0,0.3568165460733171,0.3088971884572862,0.3568165460733171,0.3568165460733171
38.0,0.35580580803722284,0.30855576816561836,0.35580580803722284,0.35580580803722284
39.0,0.3546615377294886,0.30735060451440066,0.3546615377294886,0.3546615377294886
40.0,0.35349840082661405,0.305708875127367,0.35349840082661405,0.35349840082661405
41.0,0.3526418829632405,0.3055780590626505,0.3526418829632405,0.3526418829632405
42.0,0.351543043493725,0.30417717619559537,0.351543043493725,0.351543043493725
43.0,0.3504410480300814,0.30262664167309006,0.3504410480300814,0.3504410480300814
44.0,0.34958044688947665,0.3021335637537424,0.34958044688947665,0.34958044688947665
45.0,0.34872557564734663,0.30162243153597434,0.34872557564734663,0.34872557564734663
46.0,0.34784003481026904,0.30093934128403416,0.34784003481026904,0.34784003481026904
47.0,0.34662050737049516,0.2990429399153554,0.34662050737049516,0.34662050737049516
48.0,0.34560894684338206,0.29797341001125893,0.34560894684338206,0.34560894684338206
49.0,0.34481110533474,0.29765176588270353,0.34481110533474,0.34481110533474
50.0,0.343815274282923,0.2965532358445036,0.343815274282923,0.343815274282923
51.0,0.34269110311257894,0.2949865119441009,0.34269110311257894,0.34269110311257894
52.0,0.34150583658810374,0.2931218763814352,0.34150583658810374,0.34150583658810374
53.0,0.3405225461708931,0.2921729919453327,0.3405225461708931,0.3405225461708931
54.0,0.33960026124030773,0.2914782652368934,0.33960026124030773,0.33960026124030773
55.0,0.33856430563894224,0.29018995574845763,0.33856430563894224,0.33856430563894224
56.0,0.33752907065585874,0.2888432771002609,0.33752907065585874,0.33752907065585874
57.0,0.3364821074441692,0.28740822230141283,0.3364821074441692,0.3364821074441692
58.0,0.33591097863386166,0.28783024763205467,0.33591097863386166,0.33591097863386166
59.0,0.3348597028903027,0.2864528497307322,0.3348597028903027,0.3348597028903027
60.0,0.3340073415064075,0.285723635652666,0.3340073415064075,0.3340073415064075
61.0,0.33273496927235874,0.2833785348034704,0.33273496927235874,0.33273496927235874
62.0,0.3319677630524288,0.2830499294265176,0.3319677630524288,0.3319677630524288
63.0,0.3309368676090815,0.28151139809377784,0.3309368676090815,0.3309368676090815
64.0,0.3299999425491155,0.2802267392746999,0.3299999425491155,0.3299999425491155
65.0,0.329464845644235,0.2806577622722649,0.329464845644235,0.329464845644235
66.0,0.32855995662116205,0.2795733713733707,0.32855995662116205,0.32855995662116205
67.0,0.3277695066348741,0.27884867301063426,0.3277695066348741,0.3277695066348741
68.0,0.32679255603338925,0.2774401361609611,0.32679255603338925,0.32679255603338925
69.0,0.3264386521514765,0.2780641489562219,0.3264386521514765,0.3264386521514765
70.0,0.3252874768064433,0.2761291940196482,0.3252874768064433,0.3252874768064433
71.0,0.32480487545133574,0.2762850617405443,0.32480487545133574,0.32480487545133574
72.0,0.3237272889327478,0.27443469672294546,0.3237272889327478,0.3237272889327478
73.0,0.3232747052058055,0.27474054460784036,0.3232747052058055,0.3232747052058055
74.0,0.32215747869470596,0.272585580378162,0.32215747869470596,0.32215747869470596
75.0,0.32165863508170284,0.2727956309887269,0.32165863508170284,0.32165863508170284
76.0,0.32087785040695294,0.27182305859467193,0.32087785040695294,0.32087785040695294
77.0,0.3199271817304752,0.269923081952296,0.3199271817304752,0.3199271817304752
78.0,0.31921401566832147,0.2690363094433088,0.31921401566832147,0.31921401566832147
79.0,0.3186679812799017,0.2690324769879805,0.3186679812799017,0.3186679812799017
80.0,0.31797180237758843,0.26820521003768166,0.31797180237758843,0.31797180237758843
81.0,0.31726986682652303,0.2673332726864867,0.31726986682652303,0.31726986682652303
82.0,0.3165788471605092,0.26649861228581556,0.3165788471605092,0.3165788471605092
83.0,0.3160676394865861,0.266502839018922,0.3160676394865861,0.3160676394865861
84.0,0.3152183609414063,0.2646300028238764,0.3152183609414063,0.3152183609414063
85.0,0.31462093564057736,0.26418211926584656,0.31462093564057736,0.31462093564057736
86.0,0.31425990531149806,0.26471912916486273,0.31425990531149806,0.31425990531149806
87.0,0.3135379004409764,0.26365928847934017,0.3135379004409764,0.3135379004409764
88.0,0.31281702765280694,0.2625494232335879,0.31281702765280694,0.31281702765280694
89.0,0.3123964317154672,0.26277953343960614,0.3123964317154672,0.3123964317154672
90.0,0.3117348621065171,0.26190572546969665,0.3117348621065171,0.3117348621065171
91.0,0.31106074992713656,0.26101911545478906,0.31106074992713656,0.31106074992713656
92.0,0.3103680922886412,0.259926887267138,0.3103680922886412,0.3103680922886412
93.0,0.30997443803322133,0.26029175751578626,0.30997443803322133,0.30997443803322133
94.0,0.3092077772316975,0.25891151224765996,0.3092077772316975,0.3092077772316975
95.0,0.3087118172626835,0.258827166361544,0.3087118172626835,0.3087118172626835
96.0,0.3081840575599995,0.25860690030246397,0.3081840575599995,0.3081840575599995
97.0,0.30761424309611635,0.2580941837220494,0.30761424309611635,0.30761424309611635
98.0,0.3071334376938996,0.25796620730620956,0.3071334376938996,0.3071334376938996
99.0,0.30621077199922675,0.25584462639617633,0.30621077199922675,0.30621077199922675
100.0,0.305756049865887,0.2559259480159123,0.305756049865887,0.305756049865887
