Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,0.5510026979192485,0.5439147046760444,0.5510026979192485,0.5510026979192485
2.0,0.4237494736275051,0.37855701124704394,0.4237494736275051,0.4237494736275051
3.0,0.38203095610421073,0.3343309706446108,0.38203095610421073,0.38203095610421073
4.0,0.36124131506320956,0.31253196675431005,0.36124131506320956,0.36124131506320956
5.0,0.34871056446923915,0.3011245613612345,0.34871056446923915,0.34871056446923915
6.0,0.33996539727595876,0.2935137328266327,0.33996539727595876,0.33996539727595876
7.0,0.3328236781086202,0.2868274130400436,0.3328236781086202,0.3328236781086202
8.0,0.32638965399150116,0.28070835078247786,0.32638965399150116,0.32638965399150116
9.0,0.32053807224779357,0.2757217480899173,0.32053807224779357,0.32053807224779357
10.0,0.3151975871719485,0.2722368994653338,0.3151975871719485,0.3151975871719485
11.0,0.3107556976511162,0.26750304542280684,0.3107556976511162,0.3107556976511162
12.0,0.3066942639657416,0.26610688199762067,0.3066942639657416,0.3066942639657416
13.0,0.30356711756824856,0.26296982370365163,0.30356711756824856,0.30356711756824856
14.0,0.30084760715499853,0.26148094023167295,0.30084760715499853,0.30084760715499853
15.0,0.2986651469587418,0.2595017154539162,0.2986651469587418,0.2986651469587418
16.0,0.2969339759960153,0.25778518324117783,0.2969339759960153,0.2969339759960153
17.0,0.29512216011894754,0.2577050700982109,0.29512216011894754,0.29512216011894754
18.0,0.2937638785685818,0.2568380247961663,0.2937638785685818,0.2937638785685818
19.0,0.29257226400658315,0.2563844000535938,0.29257226400658315,0.29257226400658315
20.0,0.2915473839161105,0.25546147785131446,0.2915473839161105,0.2915473839161105
21.0,0.29066112884644457,0.25546870125296817,0.29066112884644457,0.29066112884644457
22.0,0.289897972365757,0.25497810581125835,0.289897972365757,0.289897972365757
23.0,0.2892238874202357,0.2536175673102734,0.2892238874202357,0.2892238874202357
24.0,0.28859424919808213,0.2538830419827342,0.28859424919808213,0.28859424919808213
25.0,0.2880253357640597,0.25332149863809905,0.2880253357640597,0.2880253357640597
26.0,0.28758802545211215,0.25252598855104585,0.28758802545211215,0.28758802545211215
27.0,0.2871183963749698,0.252638501205477,0.2871183963749698,0.2871183963749698
