Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.24216011747306265,0.7043069431617832,0.15782844997275017,0.19847200067164805
2.0,0.241770013154739,0.7095961716060785,0.15753246484640693,0.19696079254470658
3.0,0.2428219801492269,0.6980102426328604,0.15360534815651755,0.19360255226261439
4.0,0.23731856671000956,0.7142977080010074,0.156965939146517,0.19461002434724203
5.0,0.23770187359674483,0.7114432037612292,0.1530588249367157,0.19872386869280498
6.0,0.23729996636776368,0.7074133154227185,0.14829487868054328,0.19897573671396188
7.0,0.23663737475947103,0.7129544118881705,0.14975746202284718,0.1957854084459743
8.0,0.23448620073922025,0.7129544118881705,0.14309008874517676,0.20384518512299554
9.0,0.23241908637735306,0.7121148518176476,0.1482585945594582,0.19981529678448492
10.0,0.23043825947941124,0.7162286961632105,0.14283936174437697,0.20057090084795567
