Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,2.719546318054199,7.619525909423828,2.719546318054199,2.719546318054199
2.0,2.657759666442871,7.285080909729004,2.657759666442871,2.657759666442871
3.0,2.5963428020477295,6.962242126464844,2.5963428020477295,2.5963428020477295
4.0,2.5353684425354004,6.6512861251831055,2.5353684425354004,2.5353684425354004
5.0,2.4745702743530273,6.350947380065918,2.4745702743530273,2.4745702743530273
6.0,2.4134814739227295,6.0593414306640625,2.4134814739227295,2.4134814739227295
7.0,2.3512189388275146,5.7725138664245605,2.3512189388275146,2.3512189388275146
8.0,2.286351442337036,5.482830047607422,2.286351442337036,2.286351442337036
9.0,2.218738555908203,5.190811634063721,2.218738555908203,2.218738555908203
10.0,2.1467442512512207,4.891690731048584,2.1467442512512207,2.1467442512512207
11.0,2.0670430660247803,4.567111968994141,2.0670430660247803,2.0670430660247803
12.0,1.9799436330795288,4.222450256347656,1.9799436330795288,1.9799436330795288
13.0,1.8862923383712769,3.866488456726074,1.8862923383712769,1.8862923383712769
14.0,1.7871296405792236,3.505270004272461,1.7871296405792236,1.7871296405792236
15.0,1.6821213960647583,3.1437556743621826,1.6821213960647583,1.6821213960647583
16.0,1.571790337562561,2.7846882343292236,1.571790337562561,1.571790337562561
17.0,1.4561916589736938,2.434325933456421,1.4561916589736938,1.4561916589736938
18.0,1.3389912843704224,2.0949556827545166,1.3389912843704224,1.3389912843704224
19.0,1.2244065999984741,1.7773889303207397,1.2244065999984741,1.2244065999984741
20.0,1.111594796180725,1.4875268936157227,1.111594796180725,1.111594796180725
21.0,0.9995277523994446,1.2268425226211548,0.9995277523994446,0.9995277523994446
22.0,0.8881954550743103,0.9934639930725098,0.8881954550743103,0.8881954550743103
23.0,0.7806043028831482,0.7912191152572632,0.7806043028831482,0.7806043028831482
24.0,0.6758368611335754,0.621586263179779,0.6758368611335754,0.6758368611335754
25.0,0.5793955326080322,0.4836472272872925,0.5793955326080322,0.5793955326080322
26.0,0.4985152781009674,0.37567901611328125,0.4985152781009674,0.4985152781009674
27.0,0.4340651333332062,0.2929873466491699,0.4340651333332062,0.4340651333332062
28.0,0.38681191205978394,0.23379819095134735,0.38681191205978394,0.38681191205978394
29.0,0.35309043526649475,0.19300295412540436,0.35309043526649475,0.35309043526649475
30.0,0.32724860310554504,0.1658027321100235,0.32724860310554504,0.32724860310554504
31.0,0.30449196696281433,0.14668796956539154,0.30449196696281433,0.30449196696281433
32.0,0.2856350243091583,0.13197821378707886,0.2856350243091583,0.2856350243091583
33.0,0.26841437816619873,0.11952336877584457,0.26841437816619873,0.26841437816619873
34.0,0.2536613643169403,0.10852858424186707,0.2536613643169403,0.2536613643169403
35.0,0.24089780449867249,0.09909254312515259,0.24089780449867249,0.24089780449867249
36.0,0.22952185571193695,0.09112220257520676,0.22952185571193695,0.22952185571193695
37.0,0.21982717514038086,0.08482297509908676,0.21982717514038086,0.21982717514038086
38.0,0.21347112953662872,0.07960200309753418,0.21347112953662872,0.21347112953662872
39.0,0.20752646028995514,0.075160913169384,0.20752646028995514,0.20752646028995514
40.0,0.20370887219905853,0.07211562246084213,0.20370887219905853,0.20370887219905853
41.0,0.19976994395256042,0.06948477774858475,0.19976994395256042,0.19976994395256042
42.0,0.1963667869567871,0.06727747619152069,0.1963667869567871,0.1963667869567871
43.0,0.19329427182674408,0.06557691097259521,0.19329427182674408,0.19329427182674408
44.0,0.19062958657741547,0.06404867023229599,0.19062958657741547,0.19062958657741547
45.0,0.18813878297805786,0.062399789690971375,0.18813878297805786,0.18813878297805786
46.0,0.18573138117790222,0.060859259217977524,0.18573138117790222,0.18573138117790222
47.0,0.18375632166862488,0.06006438285112381,0.18375632166862488,0.18375632166862488
48.0,0.18212339282035828,0.059255972504615784,0.18212339282035828,0.18212339282035828
49.0,0.18028585612773895,0.05889030545949936,0.18028585612773895,0.18028585612773895
50.0,0.17879930138587952,0.058497749269008636,0.17879930138587952,0.17879930138587952
51.0,0.177420511841774,0.057772889733314514,0.177420511841774,0.177420511841774
52.0,0.17651493847370148,0.05695232003927231,0.17651493847370148,0.17651493847370148
53.0,0.1755930781364441,0.0563117079436779,0.1755930781364441,0.1755930781364441
54.0,0.17446668446063995,0.05575905740261078,0.17446668446063995,0.17446668446063995
55.0,0.17362497746944427,0.05512760207056999,0.17362497746944427,0.17362497746944427
56.0,0.17254091799259186,0.054539505392313004,0.17254091799259186,0.17254091799259186
57.0,0.1716727912425995,0.05399336665868759,0.1716727912425995,0.1716727912425995
58.0,0.17102357745170593,0.053471893072128296,0.17102357745170593,0.17102357745170593
59.0,0.17005343735218048,0.05307268723845482,0.17005343735218048,0.17005343735218048
60.0,0.16846106946468353,0.0526546873152256,0.16846106946468353,0.16846106946468353
61.0,0.16727949678897858,0.05197334289550781,0.16727949678897858,0.16727949678897858
62.0,0.1660245954990387,0.051514800637960434,0.1660245954990387,0.1660245954990387
63.0,0.16487814486026764,0.05116235092282295,0.16487814486026764,0.16487814486026764
64.0,0.16411465406417847,0.0507500097155571,0.16411465406417847,0.16411465406417847
65.0,0.16357305645942688,0.050349149852991104,0.16357305645942688,0.16357305645942688
66.0,0.1627141833305359,0.049812205135822296,0.1627141833305359,0.1627141833305359
67.0,0.16221322119235992,0.04933175817131996,0.16221322119235992,0.16221322119235992
