Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.19951546207431903,0.7602216438661243,0.11377937804265463,0.21836957434304424
2.0,0.1994495341228544,0.7563596675417184,0.11606615107847736,0.21954495844177652
3.0,0.19690283420363938,0.7613970279648566,0.11011600569822598,0.2230711107379733
4.0,0.1975212570312051,0.759046259767392,0.11085740921904884,0.22122407858282261
5.0,0.1978962506362988,0.7597179078238105,0.11212598644969506,0.2230711107379733
6.0,0.19922555268596476,0.7593820837956012,0.11521211311680254,0.22231550667450256
7.0,0.19929999069296417,0.7560238435135092,0.11473822768959949,0.219125178406515
8.0,0.1975869594248023,0.7569473595910845,0.1107439493231745,0.22399462681554866
9.0,0.19855771928928068,0.759298127788549,0.11278878975556085,0.222987154730921
10.0,0.2002494474040222,0.7541768113583585,0.11271468015334016,0.21811770632188734
11.0,0.19866429345001854,0.7599697758449674,0.1129856792287736,0.22248341868860716
12.0,0.19835708724262432,0.7558559314994044,0.11202776389877238,0.22172781462513644
13.0,0.19863288525259573,0.7591302157744444,0.11234241241299729,0.22197968264629334
14.0,0.19861553513416264,0.7577029636545553,0.11315019942783167,0.22475023087901938
15.0,0.19730895101128332,0.7566115355628752,0.11128376949374917,0.221056166568718
16.0,0.1973885356599263,0.7575350516404505,0.11025018748713825,0.22281924271681638
17.0,0.1987460046773913,0.759046259767392,0.11271018012651278,0.22441440685081018
18.0,0.19992861971377965,0.7561077995205614,0.11270104252204177,0.21895726639241037
19.0,0.19859065850188776,0.7587104357391828,0.11185156702169613,0.22265133070271179
20.0,0.1996456057486311,0.7563596675417184,0.11313500129929338,0.22021660649819494
21.0,0.1989355123885762,0.7581227436898167,0.11408662281717144,0.2193770464276719
22.0,0.19996697320094206,0.7571992276122413,0.11201778212994595,0.22290319872386868
23.0,0.19896934582848622,0.7598018638308628,0.11139783779511513,0.22038451851229957
24.0,0.19774222155030052,0.7578708756686598,0.11168246555439462,0.22223155066745026
25.0,0.19908447025324855,0.7589623037603398,0.11250338115842064,0.22181177063218874
26.0,0.1986200871305255,0.7561917555276138,0.11035501766155793,0.2215599026110318
27.0,0.19950933370999752,0.7571992276072372,0.11234637501532821,0.2208042985475611
28.0,0.19760534843603036,0.7547645034039714,0.11101735177288106,0.2193770464276719
29.0,0.2001443520825112,0.7561917555276138,0.11625883559625301,0.22072034254050876
30.0,0.2010422459668331,0.756275711534666,0.11522163891334916,0.21962891444882882
31.0,0.20027314465148616,0.7561077995155573,0.11502208891668345,0.22013265049114264
32.0,0.1989307875807785,0.7571992276122413,0.11119484903179681,0.21526320208210897
33.0,0.20005565254957086,0.759298127788549,0.11478587742899579,0.221056166568718
34.0,0.19801497179178215,0.7573671396263459,0.11005543281825642,0.21845353035009654
35.0,0.1977077393225144,0.7595499958047017,0.11118131389399037,0.2216438586180841
36.0,0.19811655316402085,0.7548484594097726,0.11122778338035261,0.21820166232893964
37.0,0.19963220868520198,0.7566115355628752,0.11501388036915002,0.22189572663924104
38.0,0.1985242172003533,0.754344723372463,0.11170826791270776,0.2192930904206196
39.0,0.19815409407438714,0.7564436235487706,0.11103142184998904,0.22197968264629334
40.0,0.20001065507362276,0.7576190076424987,0.11354702195050524,0.21979682646293341
