Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,0.34220484480652896,0.29663910820779804,0.34220484480652896,0.34220484480652896
2.0,0.29563641098117865,0.25853712654422106,0.29563641098117865,0.29563641098117865
3.0,0.28425143508346146,0.2473123022452558,0.28425143508346146,0.28425143508346146
4.0,0.27956754551862484,0.2438423723611554,0.27956754551862484,0.27956754551862484
5.0,0.2763608880043483,0.2440378245557157,0.2763608880043483,0.2763608880043483
6.0,0.2741577516562497,0.2431591815818576,0.2741577516562497,0.2741577516562497
7.0,0.272589778482982,0.24083679284476744,0.272589778482982,0.272589778482982
8.0,0.27094004330139915,0.24014727282134152,0.27094004330139915,0.27094004330139915
9.0,0.2695915637223972,0.23993761063801014,0.2695915637223972,0.2695915637223972
10.0,0.2684892337555303,0.2399691867738815,0.2684892337555303,0.2684892337555303
