Epochs,val_class_mae,val_class_percent_2buckRange,val_class_mse,acc
1.0,0.19601892151427042,0.7611451599436997,0.10845464583598599,0.22004869448409034
2.0,0.19605542923409117,0.7631601041079509,0.10984816695566232,0.22181177063218874
3.0,0.19656959151793324,0.7629082360867939,0.10896194528313871,0.22013265049114264
4.0,0.19688361115774292,0.760725379903434,0.10958608731673752,0.2192930904206196
5.0,0.1969170474443635,0.7634119721291077,0.1093485204063668,0.2209722105616657
6.0,0.19645107462007627,0.7624884560515324,0.10840189096639603,0.2230711107379733
7.0,0.19658172955772016,0.7614809839669048,0.10976574123193471,0.22021660649819494
8.0,0.1961974611851623,0.7634119721341119,0.10869207433107048,0.21996473847703804
9.0,0.19659842166559552,0.7639996641784739,0.10955967928458298,0.22013265049114264
10.0,0.19690205068354463,0.7641675761925785,0.10974132380213007,0.22214759466039796
11.0,0.1962719354398524,0.7634119721291077,0.10696352819806032,0.22206363865334564
12.0,0.19642282068734404,0.7617328519880616,0.1092804245060902,0.219125178406515
13.0,0.19730257453530933,0.7617328519880616,0.1102323381059937,0.2190412223994627
14.0,0.1976213337126852,0.7613970279598524,0.11142406979440171,0.22206363865334564
15.0,0.19627857200245286,0.7640836201855262,0.10941439086744761,0.22021660649819494
16.0,0.19650327505787937,0.7614809839669048,0.10907568008298088,0.22265133070271179
17.0,0.1967410144537885,0.7618168080001181,0.10894836155423569,0.22357484678028713
18.0,0.19639843475377267,0.7610612039366473,0.10853228772900565,0.22214759466039796
19.0,0.19634478069524722,0.7625724120585847,0.10924129696734436,0.2214759466039795
20.0,0.1973773451368271,0.7623205440374278,0.10963817963448733,0.2193770464276719
21.0,0.19643046202432218,0.7619847200092186,0.10979193930483898,0.22265133070271179
22.0,0.1962948101797489,0.761816807995114,0.10881203911800087,0.22181177063218874
23.0,0.19705523143796655,0.7627403240776934,0.11010630978811659,0.22122407858282261
24.0,0.1960454200098971,0.7594660397976494,0.10925268139694852,0.2208042985475611
25.0,0.19638193758826503,0.7619847200092186,0.10898088330163552,0.22021660649819494
26.0,0.19648869435359445,0.762656368065637,0.10937341244897697,0.22122407858282261
27.0,0.19654490662535856,0.7613130719528002,0.10886130638276087,0.2213080345898749
28.0,0.19640731658145688,0.7627403240726893,0.1097481427259944,0.2192930904206196
29.0,0.1969209730164769,0.7639996641784739,0.10913472429409544,0.22206363865334564
30.0,0.1963522882282799,0.7581227436848126,0.10820828844151122,0.221056166568718
31.0,0.19713795520618574,0.7608093359104863,0.10993714581750601,0.22290319872386868
32.0,0.19646473307621967,0.7632440601150031,0.10884893122485298,0.22181177063218874
33.0,0.1970604209653297,0.7629082360867939,0.10979330542643317,0.22072034254050876
34.0,0.19679678023116692,0.7632440601150031,0.1104313932623814,0.2213080345898749
35.0,0.19728588012551673,0.7613130719578043,0.11080051403223402,0.2214759466039795
36.0,0.19665326182952947,0.761816807995114,0.10988380632473273,0.22046847451935186
37.0,0.19655326117637345,0.7636638401502647,0.11023577030655239,0.2192930904206196
38.0,0.19635009974298806,0.761564939973957,0.10945931046728263,0.2225673746956595
39.0,0.1963476585997571,0.7610612039316432,0.10928045993122083,0.2214759466039795
40.0,0.1971179904988086,0.7630761481008985,0.11073211610039499,0.22349089077323483
41.0,0.1964565450238817,0.7624884560515324,0.1097390435691715,0.2208042985475611
42.0,0.1963003027044789,0.7621526320233232,0.10859321010819852,0.22374275879439173
43.0,0.1967665509606737,0.7613970279598524,0.10966720906000335,0.22072034254050876
44.0,0.1968669628188228,0.7605574678893294,0.11055409294596028,0.22063638653345646
45.0,0.19628849532009524,0.7620686760162708,0.10896929032708404,0.22181177063218874
46.0,0.19592786335933118,0.7624045000444801,0.10910298381178718,0.2216438586180841
47.0,0.19644522607381554,0.7636638401502647,0.10919905951772527,0.22055243052640416
48.0,0.19609636789194512,0.7634959281361601,0.10943796039791094,0.2208042985475611
49.0,0.19617507734413603,0.7634119721291077,0.10960761144921158,0.22189572663924104
50.0,0.19689873920541076,0.7617328519880616,0.11028078394658859,0.22055243052640416
51.0,0.19677818815580655,0.7610612039316432,0.10922172854565902,0.2208882545546134
52.0,0.19596849999563107,0.7610612039316432,0.10865636613905234,0.22189572663924104
53.0,0.19617933054162898,0.7613130719578043,0.10821088817683368,0.2192930904206196
54.0,0.19759571972126305,0.7610612039316432,0.11069507569189727,0.22407858282260096
55.0,0.196758187329596,0.7606414238963817,0.10906776533703011,0.22122407858282261
56.0,0.19665654986814052,0.7614809839669048,0.10943089075209501,0.22214759466039796
57.0,0.1967831843771649,0.762656368065637,0.11017635476240413,0.2213919905969272
58.0,0.19704734044304803,0.7624884560515324,0.1103930854864169,0.22181177063218874
59.0,0.19642642526460047,0.7613970279598524,0.10967732149578745,0.2211401225757703
60.0,0.1977818502420823,0.7603895558752248,0.11077014362356162,0.22013265049114264
61.0,0.19687572635798437,0.7613970279598524,0.11034984751971601,0.22189572663924104
62.0,0.1963698848119942,0.7605574678893294,0.10959319244585752,0.2208882545546134
63.0,0.19668772430086043,0.7638317521643693,0.11011161577623003,0.21845353035009654
64.0,0.19670673248279646,0.7600537318470155,0.10872609255113407,0.22231550667450256
65.0,0.1966518303272296,0.7601376878540679,0.10936743100702728,0.22013265049114264
66.0,0.19652874690591013,0.7652590042842584,0.1100615747157247,0.22189572663924104
67.0,0.19674809311461303,0.7616488959860135,0.10941485693813842,0.22273528670976409
68.0,0.19739396829977812,0.7613970279598524,0.11160307701283945,0.22021660649819494
69.0,0.19585797629531732,0.7627403240726893,0.10796513143764536,0.222987154730921
70.0,0.1964197487299573,0.7622365880303755,0.10864367562723584,0.2215599026110318
71.0,0.1968845708070359,0.7619847200142227,0.11023742612005631,0.2198807824699857
72.0,0.19631076204107206,0.7620686760162708,0.10952638255982863,0.22072034254050876
73.0,0.19622883978042943,0.7611451599436997,0.1098203939147154,0.22046847451935186
