Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,0.24451175777117412,0.09599605997403463,0.24451175777117412,0.24451175777117412
2.0,0.20332219326496123,0.0729123942454656,0.20332219326496123,0.20332219326496123
3.0,0.19281931598981222,0.06656044471263886,0.19281931598981222,0.19281931598981222
4.0,0.18791475061575572,0.06162594362099966,0.18791475061575572,0.18791475061575572
5.0,0.17601248216629028,0.056712320466836295,0.17601248216629028,0.17601248216629028
6.0,0.1744950476884842,0.05637287493546804,0.1744950476884842,0.1744950476884842
7.0,0.16918111797173818,0.053195540368556976,0.16918111797173818,0.16918111797173818
8.0,0.17056746133168538,0.05334832232197126,0.17056746133168538,0.17056746133168538
9.0,0.16222718238830566,0.0486054352124532,0.16222718238830566,0.16222718238830566
10.0,0.16079943732420604,0.04874417466918628,0.16079943732420604,0.16079943732420604
