Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,2.5155417919158936,6.4785075187683105,2.5155417919158936,2.5155417919158936
2.0,2.5129199028015137,6.46506929397583,2.5129199028015137,2.5129199028015137
3.0,2.5102970600128174,6.451609134674072,2.5102970600128174,2.5102970600128174
4.0,2.5076708793640137,6.438171863555908,2.5076708793640137,2.5076708793640137
5.0,2.5050289630889893,6.424660682678223,2.5050289630889893,2.5050289630889893
6.0,2.502373218536377,6.411059856414795,2.502373218536377,2.502373218536377
7.0,2.499678134918213,6.397312164306641,2.499678134918213,2.499678134918213
8.0,2.496976137161255,6.383528232574463,2.496976137161255,2.496976137161255
9.0,2.4942514896392822,6.369658470153809,2.4942514896392822,2.4942514896392822
10.0,2.491520643234253,6.355767250061035,2.491520643234253,2.491520643234253
