Epochs,val_mean_absolute_error,val_mean_squared_error,val_loss,acc
1.0,0.2686020494096857,0.24363984036361733,0.2686020494096857,0.2686020494096857
2.0,0.26273400735814295,0.23130027579123097,0.26273400735814295,0.26273400735814295
3.0,0.2585841528972141,0.22918854604807132,0.2585841528972141,0.2585841528972141
4.0,0.2543366684597134,0.22740191588523317,0.2543366684597134,0.2543366684597134
5.0,0.2525064083685572,0.22437751853180368,0.2525064083685572,0.2525064083685572
6.0,0.25144722689893956,0.226037868217467,0.25144722689893956,0.25144722689893956
7.0,0.24906694692955947,0.22593871831961937,0.24906694692955947,0.24906694692955947
8.0,0.2477611076722992,0.22306245773146477,0.2477611076722992,0.2477611076722992
9.0,0.24646741066789754,0.21859875212562724,0.24646741066789754,0.24646741066789754
10.0,0.24595114838129306,0.21728837755060595,0.24595114838129306,0.24595114838129306
