val_class_percent_2buckRange,val_class_mae
0.8292145443191571,0.15055218526139777
0.8289784353942397,0.14917454035774133
0.830237682993799,0.1483603169340872
0.8316543365433031,0.14762906198443043
0.8288210294442948,0.14791561979562978
0.8350385644671187,0.146153286964935
0.8300015740782637,0.14821226628637682
0.8277978907696528,0.1492460426403447
0.8319691484431929,0.14634170084511522
0.8334645049676696,0.1472742370774422
0.8322052573634192,0.1476951583096423
0.827640484824399,0.14854950939466235
0.8301589800235175,0.14854713552920965
0.8329922871178348,0.1484119858157066
0.8318904454682204,0.14926055285305034
0.8339367228175043,0.14752906083347628
0.8333858019973882,0.1468589431129064
0.8314969305933582,0.1472847447251966
0.8322839603430827,0.1470617669249414
0.8275617818588087,0.148227959191088
0.8344089406767211,0.14641986197887133
0.828821029458368,0.14612711914670612
0.8311821187028505,0.1483539822166142
0.8337006138925869,0.1480961516956898
0.8340941287721403,0.14792631942044088
0.831418227632459,0.1487736878443117
0.8313395246434133,0.14946962399274819
0.8351172674467822,0.14766800133858857
0.8288997324286493,0.1483828388207281
0.8311034157184959,0.1477730880754868
0.8375570596756193,0.14571109089479098
0.8318904454729116,0.14691854289774067
0.8337793168675594,0.1468287095739469
0.8322839603430827,0.14744606926068535
0.829371950273793,0.1500892654218468
0.835432079346672,0.14574810020495416
0.8318904454682204,0.14901942006250302
0.8358255942168432,0.14545813302308505
0.8337793168675594,0.14728198702290698
0.8362191090917055,0.14754053313732524
0.837714465616182,0.1450843047799228
0.8366913269462313,0.1453722960157468
0.838580198340879,0.14533239572550694
0.8381866834660168,0.14481940391250206
0.8337006138925869,0.14677602351040198
0.8369274358664576,0.14556763837530015
0.8363765150604145,0.14445902183171092
0.8350385644718097,0.14639362166026587
0.8363765150416503,0.14523527648680495
0.8380292775160719,0.14600333999258955
0.8348024555422012,0.14697677336132434
0.8343302376923666,0.14602150673868525
0.833543207947333,0.1471633922579006
0.8335432079520241,0.14586949628975265
0.8343302376923666,0.14491041109503
0.8383440894206527,0.14500475445826486
0.8391311191656863,0.14474179580345617
0.8355107823263355,0.14542238025163903
0.8351172674514732,0.14479680973658238
0.8351172674514732,0.14758771974590468
0.8362191091010875,0.14662704737228088
0.8335432079614062,0.14610568421685977
0.8365339209962863,0.1453252907167471
0.8385014953612155,0.14598848461616926
0.8396820399951844,0.14413439550119067
0.8390524161907138,0.14366647512935643
0.8398394459357472,0.1451479097989231
0.8370848418210934,0.14454965449854387
0.8339367228268864,0.14463473662942783
0.8383440894159617,0.14568850688440452
0.8391311191703773,0.14400823848483582
0.8393672280906036,0.14364049927880215
0.8303163859781535,0.1473469112063137
0.8372422477710384,0.14604818336366576
0.8332283960427522,0.14527301885998006
0.837714465616182,0.14560421720538835
0.8321265543931379,0.1467188630923312
0.8368487329102493,0.14484355288022488
0.8372422477710384,0.14704437768967832
0.8370061388508121,0.14511350107328097
0.8381079804863533,0.14525977823652847
0.8396033370202121,0.14456919881277866
0.8351172674561643,0.1448357078985175
0.8377931685958456,0.14361529614950527
0.8381079805051175,0.1462029458199376
0.837871871570818,0.14537772201804988
0.8350385644765007,0.14662158873894449
0.8351959704264457,0.1461476708150897
0.841334802469606,0.14453679221400348
0.8354320793419809,0.1463530015170471
0.8372422477710384,0.14555323554571456
0.8378718715848912,0.14531524059773618
0.833543207947333,0.14422839310494592
0.837163544800757,0.14369365181225632
0.8373209507413198,0.14449609536721578
0.8376357626459007,0.14499628728681638
0.8342515347173941,0.14498140521355732
0.833700613901969,0.1469325519829646
0.833700613897278,0.14516991435984222
0.8400755548700467,0.14413871812797918
0.8370061388461211,0.14466559550583166
0.8376357626505917,0.14533778456990107
0.8381866834707078,0.14447860124916911
0.8370848418117114,0.14597177535515968
0.8375570596756193,0.1457052500289612
0.8367700299212036,0.1432738699876247
0.8344876436470026,0.1450129285555608
0.8356681882668983,0.14438709827289795
0.8365339209915953,0.14454306304858236
0.8369274358711486,0.1438069798037065
0.8386589013158515,0.14405996330268886
0.8389737132157413,0.14329012549619646
0.8365339210103595,0.1427792508630664
0.8381866834753989,0.14412563122596664
0.8362191091010875,0.14389811121027019
0.8351172674514732,0.1456324629346048
0.8396820399951844,0.14276087382600455
0.8381079805051175,0.14489559010410052
0.8381079805004265,0.1438759764629744
0.8361404061308062,0.14496938095925155
0.8365339209962863,0.14515001000653246
0.8369274358852218,0.14357745167065583
0.8351172674467822,0.1442666618294478
0.8444829214778863,0.1412940053475967
0.8384227923956252,0.14635133056983635
0.8407838816401078,0.14432053481164586
0.8352746734014181,0.14522617080540765
0.8373996537162922,0.1421139108211473
0.8343302377017486,0.1442625565349108
0.8377931685911545,0.14394126280112546
0.8385014953659066,0.14304723334597655
0.8372422477710384,0.1437653092986746
0.8390524161907138,0.14438866471730122
0.8383440894159617,0.14488139992039467
0.8399968518950743,0.14299863656637107
0.8399968518903832,0.14419198472931802
0.8406264756948539,0.14385293709580663
0.8379505745364083,0.14622491582179659
0.8396820399951844,0.14409005001138067
0.8381079805051175,0.14492824401571003
0.8398394459451294,0.14383051294746052
0.8372422477663474,0.14424726363713022
0.8403903667699366,0.1433374562236093
0.8407051786651353,0.14245804321028466
0.8374783567053379,0.14169271597801447
0.8386589013252337,0.14258951998105973
0.8394459310843403,0.14410853010640265
0.8344089406720301,0.1451222756829165
0.8403116637996552,0.1442158205685945
0.8410199905697162,0.14200801429890392
0.8392885251203223,0.143965531813147
0.8382653864503714,0.14422014839777172
0.836455218026005,0.14394860249437835
0.8392098221453498,0.14406120330071837
0.8356681882715893,0.14458272951279366
0.8398394459498204,0.14415520407094104
0.8384227924096984,0.14353549409134078
0.8352746734061092,0.14449296703812234
0.8396820399951844,0.14442433215362263
0.8362191091057787,0.14373763638107154
0.8389737132204323,0.14408499351940848
0.8428301590034648,0.14264745344407123
0.836140406121424,0.14465373968882916
0.8399181489294839,0.14475689802360445
0.837871871570818,0.14640768935562926
0.841492208424242,0.14343904434705781
0.83889501024546,0.14430663184764608
0.8415709113945233,0.14338031960025316
0.8405477727198815,0.14312860174534098
0.8400755548794289,0.1429621843480696
0.8400755548794289,0.14283091592616065
0.8388163072751785,0.14589922919848314
0.8405477727433368,0.1434325282777855
0.8400755548747378,0.142150082861028
0.8381866834707078,0.14369691987873043
0.8414135054492695,0.14436451164958947
0.8417283173491593,0.14315704658672077
0.8403903667652455,0.14176890975037054
0.8409412875900527,0.1440752052226893
0.8415709113992145,0.14296923596784297
0.8373209507507019,0.14372670514441355
0.8415709113945233,0.1425079633950174
0.8410986935587619,0.14267842746261308
0.8432236738689449,0.1413507435090257
0.8439320006530792,0.14389938856792434
0.8395246340499306,0.14419801360356532
0.837714465616182,0.1426910053561583
0.834172831765877,0.1443968917016399
0.8401542578497102,0.14298948577571324
0.8412560994899425,0.141496719266793
0.8409412875806705,0.14284569271320474
0.8413348024883702,0.1435281609139742
0.841649614378878,0.14235324289092074
0.8383440894253438,0.14295262859202776
0.8414922084101688,0.14236669540499094
0.8416496143694958,0.1424573181455349
0.8396033370202121,0.14332187449708803
0.8467653077427053,0.14130477203584255
0.8407838816447988,0.1444175363468895
0.8418857232991043,0.14249149393175936
0.8444829214778863,0.14288750320424362
0.8388950102595332,0.1435953604692777
0.8436171887438072,0.14309666230606127
0.8410199905790983,0.14299401624004202
0.8419644262740767,0.14173405045283116
0.8425940500644742,0.14187817709682007
0.8440894065889508,0.14240315059742625
0.8410986935446887,0.14394666106517384
0.8370848418210934,0.14430913689398078
0.8405477727198815,0.1437646493224221
0.8442468125388958,0.14136700536460553
0.8444042184888406,0.1417268337733198
0.8454273571634825,0.14136708283750876
0.8422005351896119,0.14284550599013843
0.8432236738642538,0.14079603742806343
0.8443255155138681,0.14353802218486733
0.8458208720430359,0.14322097246503898
0.845506060138455,0.1417059215029337
0.8393672280999858,0.14285398842630548
0.8421218322193306,0.14336745520473446
0.8431449708892814,0.14217598756692287
0.8444042184888406,0.14394491500935555
0.8436958917234707,0.1426444720859774
0.8451125452589017,0.14273538520331272
0.8430662679143089,0.14342594476979342
0.8396033370295941,0.14604900505961949
0.8403116638043462,0.1437927752700393
0.8372422477804206,0.14217345057914113
0.8431449708939724,0.14165342229380487
0.8429875649440275,0.1415364981757812
0.8466079017974515,0.14178427182256415
0.8422792381739665,0.14318569434002482
0.8449551393183389,0.1410170474963246
0.8453486541885101,0.1430116998582642
0.8457421690821366,0.14182149735319696
0.8435384857688347,0.14245433239191513
0.8450338422980024,0.1423990353437628
0.8415709113945233,0.14033975334556276
0.8466866047630418,0.14238811672606394
0.8473949315424849,0.14123429343697783
0.8442468125388958,0.14060286636448613
0.8446403274043759,0.14215793366434443
0.8476310404627113,0.1415287810396101
0.8420431292396671,0.1419139928786225
0.8418857233131775,0.14322460797308526
0.844246812552969,0.1424208871167644
0.8448764363316388,0.1424714657156257
0.8393672280952946,0.1435086236738622
0.8425940500832385,0.14160020574610682
0.8427514560238012,0.14394726783070022
0.8396820399951844,0.14487676135521318
0.8410199905650251,0.14308712164116866
0.8438532976734155,0.14276658942638262
0.8418857232897221,0.1428974915935583
0.8452699512182287,0.14218238835801633
0.8428301589893916,0.1431494887308982
0.8389737132204323,0.14249325171523483
0.8412560994946335,0.1426280036547532
0.8390524161954048,0.14321258491969158
0.8430662679236911,0.14174227543408602
0.8448764363433664,0.1412554211725724
0.843774594693752,0.14213843214667615
0.8441681095779965,0.1412865105631144
0.8426727530488288,0.14092923429900597
0.8438532976781067,0.14036628296670625
0.845820872052418,0.140470049117806
0.8419644262693856,0.14139746983989887
0.8448764363433664,0.14131186304647078
0.8421218322193306,0.1419198006067842
0.8425940500738563,0.14110738593500355
0.8381079805098086,0.1435453175522672
0.8436958917281617,0.14251359733337307
0.8416496143741868,0.1415515232232543
0.8427514560331834,0.14305310940885102
0.8404690697542911,0.1412979729969671
0.8429875649393365,0.14254436444789617
0.8424366441286025,0.14143936732669862
0.8425153471035749,0.1421880212643382
0.8436958917140885,0.1410754274124801
0.8458995750180084,0.14103968879397077
0.8421218322193306,0.143584904732825
0.8456634661024731,0.14148610590124588
0.8399968518950743,0.14524291541357595
0.8394459310749581,0.14215584879181956
0.8428301589987737,0.14298249666435256
0.8422792381880397,0.14242651100686343
0.8427514560238012,0.143019880213438
0.8409412876181991,0.14252177961657372
0.8417283173538505,0.14292796956973058
0.8462143869225892,0.14272215032641314
0.8430662679236911,0.14297717350891176
0.8425940500832385,0.14255928721143452
0.8420431292584313,0.1419575241453419
0.8402329608387559,0.14183598713163276
0.8434597828032444,0.14168832555129438
0.8489689910513162,0.140583476714594
0.8444829214825773,0.1410706400890041
0.844089406603024,0.14278664702264302
0.843932000643697,0.14034070317789868
0.8436958917375439,0.14101744989100617
0.8429875649534097,0.1417974090784455
0.8489689910513162,0.1413024711398727
0.8412560995180889,0.14069545755006563
0.8440107036280515,0.1424022974103675
0.8463717928819162,0.14135479152099403
0.8434597828126266,0.1404105980912663
0.8483393672468454,0.14023523161434928
0.8447190304168768,0.1426031460128543
0.8461356839616899,0.14161463050172027
0.8440107036374337,0.14170325164548736
0.8406264757042361,0.1432071418090822
0.8460569809726443,0.1421025126876933
0.8398394459592026,0.14318202472326044
0.8417283173585415,0.1419808634168498
0.8378718715895823,0.1443093855062395
0.8459782780070539,0.14164377079316992
0.8429875649534097,0.14146758262968132
0.8451912482479473,0.14181890764255964
0.8456634660977821,0.14075095900659126
0.8435384857782169,0.14209482890028813
0.845820872052418,0.14256545784960165
0.8425940500738563,0.14341775621933278
0.8430662679283821,0.1424795260218097
0.8447977333871582,0.14261047292765194
0.8427514560238012,0.14127867385175083
0.8406264757042361,0.14134162113682672
0.8439320006530792,0.14288223206330786
0.8441681095826875,0.14201239100426516
0.8420431292584313,0.14328991308017883
0.8399968519091475,0.1428554215507021
0.8462930898928706,0.14224287161541121
0.8437745947031342,0.1421286250997787
0.8440107036186695,0.14264700809332698
0.8434597828079354,0.14225802784376626
0.8444829214778863,0.1426873043514923
0.8443255155326325,0.14233290059874606
0.8453486541932012,0.14230830190820842
0.8436171887438072,0.14289755559842005
0.8427514560284923,0.14333255444289042
0.8466079017927605,0.14220904215159386
0.8487328821123257,0.14074646835531304
0.8447977333777761,0.1415798017242359
0.8449551393230299,0.14114864363588536
0.8458995750320816,0.14124985010384125
0.8477884464314204,0.143062841276775
0.8434597828079354,0.14154532684522522
0.846686604777115,0.1411245295931256
0.8433023768532995,0.14151028981269598
0.8462930899022527,0.1420492103592197
0.846529198822479,0.14173663104404224
0.8456634661118553,0.1403624049072545
0.8445616244528588,0.14250391172871107
0.8442468125482778,0.1426129489879092
0.8463717928772252,0.1417384263231832
0.8444042185076049,0.14190725506280852
0.8458208720477269,0.14131329519512634
0.8467653077427053,0.14169712421200922
0.8474736345174574,0.14273174849435435
0.8451125452776659,0.14181926738609765
0.8436958917328529,0.1412778139283258
0.8469227137020323,0.14240021653931928
0.8458995750226994,0.1430993676044876
0.8461356839476167,0.14163326577241075
0.8476310404814755,0.1408404736617935
0.8436958917234707,0.14162693664668471
0.8444829214825773,0.14209818818917072
0.8460569809867174,0.14370356922109878
0.8446403274278312,0.14185585845985996
0.8432236738877091,0.14203897892593792
0.8435384857782169,0.14287663146433596
0.8434597828032444,0.14204092460055437
0.845820872052418,0.14196935074640488
0.8462143869272802,0.14201572687536193
0.8470014166723138,0.14129673566815235
0.8461356839382347,0.14212546151265673
0.8425153471129571,0.14175064542547616
0.8466079018115247,0.14075437344360892
0.8466866047677328,0.14218260475674632
