val_class_mae,val_class_percent_2buckRange
0.1443801217946908,0.8432213299837824
0.14408638785037264,0.8460279098868956
0.14261967017276628,0.850705543004538
0.14392764496349755,0.8485226475961063
0.14279879847431234,0.8449364622059138
0.14406001129530127,0.8462617915427777
0.14401939012928652,0.8460279099333636
0.14318283304073734,0.8505496219006166
0.14355978269806394,0.851329227387696
0.14470997176715328,0.8458719887829741
0.14494192972343636,0.8454821860696388
0.14403145768371609,0.8447805411019923
0.14261066207173292,0.8485226475171105
0.14268117109514727,0.8491463319327962
0.14323574890775898,0.8457160676465251
0.1432301296981115,0.8500818585423843
0.14372757877281786,0.8492242924708164
0.14254845648021183,0.8498479769794384
0.14219066104290778,0.8503937007502271
0.1432728866383711,0.8481328447898346
0.14168445358446813,0.8500818586353205
0.1442619656316673,0.8452483043649651
0.14149250475923705,0.852966399025339
0.14168733180410317,0.8514851484916174
0.14127811000484125,0.8494581741406391
0.14095075028395443,0.8512512669147311
0.14043329301920945,0.8472752787182669
0.14266484922608832,0.8514071880186526
0.14066041417148653,0.8476650814455428
0.13987735871301396,0.8542137678102422
0.14223089612630668,0.847509160374149
0.14029692801824556,0.8584236376951162
0.14276091564846605,0.8496140952445604
0.14084793755049418,0.8521867934917915
0.1422974805913879,0.84626179151025
0.1408041631921265,0.8539798862333559
0.1403969230556224,0.8552272549857314
0.14170977302256327,0.8497700163484818
0.1400819153065264,0.8553831761361209
0.13980692400023953,0.8551492945127664
0.14087893512444716,0.8514071879861248
0.14230002760492166,0.8498479769329702
0.14120017572362656,0.8512512669147311
0.14101839195081614,0.8524986356996344
0.14084681501803603,0.8500038980043639
0.14068750671765304,0.8524986356671066
0.1410237543718789,0.8556170578245307
0.14070544713023225,0.8564746238960985
0.14126949356956717,0.8541358072582815
0.14105260669673939,0.8484446869651499
0.14053110863019888,0.8517969906994602
0.14149184910465942,0.8489124502629737
0.13987502277389993,0.8548374523049237
0.14030484388751363,0.8540578467063208
0.13965110647838225,0.8523427145492448
0.14234403561772546,0.8500038980508321
0.13953956867998532,0.8541358073233368
0.13971033316781425,0.8580338348888445
0.14108332975103857,0.8565525843690635
0.14060276095731655,0.8507835035704392
0.1395635947467774,0.8537460045286822
0.13986372105109865,0.8553052155376921
0.1418017273691965,0.8524986356671066
0.1399079742052554,0.8561627816417876
0.13914412044908192,0.8528884384269102
0.13937532166986927,0.8559288999533777
0.14406369740485103,0.8432213300627782
0.1402496703185732,0.8486006080690712
0.13942409233403075,0.8573321898886705
0.13993437740630274,0.854447649498652
0.13836612461849673,0.8542917284411987
0.13833895355284126,0.855772978881984
0.13889242900015458,0.8564746238960985
0.14056087396977948,0.8518749513304168
0.13801459697180976,0.8554611367206093
0.1387860751109288,0.8581897560392341
0.13828672643963208,0.8514851484916174
0.14060269723908234,0.8530443595308316
0.13929889745585702,0.8503157402122068
0.13951559127924493,0.8584236376951162
0.14023470695981402,0.8520308724343382
0.13910580360411742,0.8585795587990377
0.1384109096431561,0.8571762688637449
0.14207462074602906,0.8496140953235563
0.13846662913571742,0.8556950183764914
0.1375293959267022,0.8565525843690635
0.1397251161141361,0.8531223201617881
0.13918507936274613,0.8557729789284522
0.13876385904091726,0.8608404147594301
0.13870988664822614,0.8580338349353127
0.13839541900378188,0.8585015981541407
0.13890175444933708,0.8549154128104163
0.1383127317377381,0.8561627816743153
0.14374589596393558,0.8449364621594456
0.13939485136151472,0.8584236376486482
0.13821407206954223,0.8589693615588412
0.13853116985316064,0.8570983082188479
0.13988634625771715,0.8582677165911948
0.13894825210730768,0.8541358073372772
0.1386812267036647,0.854213767889238
0.13861790940210827,0.8578779137849232
0.13811208852465492,0.8613081780386667
0.13889901301671592,0.8581117954872733
0.13922911192813758,0.861152257013741
0.13911933019098585,0.856864426609434
0.13904919154512788,0.8562407422402164
0.13716573692603226,0.8580338349353127
0.14000656680951312,0.8543696889466913
0.1376862695943522,0.859359164239649
0.13870233563377954,0.8582677165911948
0.14002732798623269,0.8516410695955389
0.1378363306072372,0.8627114680529552
0.13872235699752733,0.8570983082653161
0.13828968290459426,0.8590473220178657
0.14032335563247625,0.8556950182974956
0.1372160627082289,0.8569423871613947
0.13935784803526413,0.8594371248706054
0.139475790841122,0.8567864661039414
0.13877865344162824,0.857955874383352
0.13900545457151642,0.856864426655902
0.13809380914696176,0.858969361512373
0.1388373076509145,0.8553052155702198
0.13733389496645293,0.8569423872078628
0.13836555023083508,0.8582677165447267
0.14041554108128465,0.8519529118823774
0.14312947125759967,0.8471973182127743
0.1401932961240305,0.8528884384129697
0.13932089229816674,0.8549933733159089
0.13705360462857563,0.8591252826627626
0.13717729596134617,0.8595150854086256
0.13955156736402896,0.855772978835516
0.1386708058512684,0.8557729789284522
0.13759160719778807,0.8577999532329624
0.13591354174830308,0.8608404147594301
0.13725498347133896,0.8602946909421733
0.1370600714026102,0.8579558743368838
0.1371605208040055,0.8604506119531584
0.14330603515724516,0.8466515943025812
0.13870103889702357,0.8567864660574732
0.1381098533667397,0.8550713339143377
0.14040145281229757,0.854135807244341
0.13986224862655047,0.8567085055519806
0.13780631444673894,0.8554611367206093
0.1379314623073172,0.8558509394339447
0.13757330125427641,0.857877913738455
0.13923447051906637,0.8592032431357275
0.13927660538608977,0.856084821136295
0.13834290956311468,0.8587354799029591
0.13663202273838237,0.8597489670319801
0.13796775560200777,0.8590473221108019
0.1378935280215241,0.858189755992766
0.1387083796153913,0.8533562018176702
0.13756615460997035,0.8594371248241374
0.13850351993363097,0.8575660715770803
0.13825545285672236,0.8582677165447267
0.13679878404615933,0.8576440321755091
0.13834326877322248,0.8556950183764914
0.13716172183039518,0.8599828486878622
0.13681552266213995,0.8600608092862911
0.13740908842029356,0.8563187027921771
0.1388828896361891,0.8563966633441378
0.13820574123191937,0.859515085376098
0.13793880338000425,0.864348639597662
0.13757563184374927,0.8593591643186447
0.13871071029547696,0.8584236376486482
0.13772943659709586,0.8609963358633514
0.13723374232202548,0.8603726514476658
0.1376075568421833,0.8572542294157056
0.13923936794536879,0.8537460044984779
0.13816041805891568,0.8574881110715877
0.13932146289983915,0.8583456770641598
0.138350707193115,0.8583456771431555
0.13797136419577974,0.8573321898886705
0.13594250147490636,0.8585015981541407
0.1370083959309228,0.8588914009139442
0.13755500775260118,0.8588914010068804
0.13975923594778286,0.8551492944662984
0.13675725242581735,0.8606065330710203
0.13776811608732317,0.8562407421937482
0.1365363061651117,0.8574881110715877
0.13543393437048462,0.8619318625333481
0.13744810238913882,0.8597489669855121
0.13885999368080396,0.8582677165911948
0.14009240508042353,0.8546815311220064
0.13731246662616656,0.8561627816417876
0.1390426503779725,0.8529663990578666
0.13599082882516594,0.8628673890639403
0.13564875908617088,0.860294690849237
0.13810805928180175,0.8560848210898269
0.13706609769962094,0.861697980877466
0.13784569637796054,0.8610742964617802
0.13510996298104294,0.8611522569672729
0.1379673041132036,0.8553052156166879
0.13683098717249592,0.8567085055055126
0.1364076062206301,0.8604506119670988
0.13764170713451448,0.856864426655902
0.1384331134118972,0.8593591642721766
0.13667990236956323,0.8588134404084516
0.13596947100953022,0.8617759414294267
0.1365105860417971,0.8620877836372695
0.13588438773620823,0.8599048881823697
0.13777381225280771,0.8592032432147233
0.13697281140269796,0.8619318625333481
0.1363345371354367,0.863023310260798
0.1366882748089233,0.8595930459280587
0.13644303947424605,0.8636469946764836
0.13721803526091372,0.858501598247077
0.13737411072492656,0.8590473220318061
0.13709955735850465,0.8583456771431555
0.13719244052482393,0.8573321899676664
0.1391526929626984,0.8570203476668873
0.1372568411316217,0.8576440321755091
0.13812757136087178,0.8590473221108019
0.13694997960002386,0.8597489670645079
0.137749785231096,0.8578779137849232
0.13731889106426773,0.8591252825698263
0.1368186566538698,0.8626335074545264
0.1367855346369206,0.8577219927274699
0.13609834563112264,0.864348639597662
0.1403955376797848,0.8499259374384628
0.13763175127571683,0.8574881109925919
0.137134486634101,0.861386138623155
0.13669146247596708,0.8620098230388407
0.13710923724784346,0.8576440321290411
0.1362417546120736,0.861074296368844
0.1361080410489421,0.8631012707662906
0.138682739546175,0.8590473221108019
0.1380757620993636,0.8573321899676664
0.13681336808108926,0.8602946909421733
0.1363475078033938,0.8588134403619836
0.1365479278429231,0.8572542293692375
0.13695559370514943,0.8599828486413942
0.13832105638000017,0.8568644266419616
0.1367561216185505,0.8614640991751157
0.1366388117710836,0.8593591642721766
0.1363009310241722,0.858813440422392
0.13586316023109354,0.8616200203115648
0.13590997357830176,0.860606533103548
0.13732046056882974,0.8573321899676664
0.1359233749440689,0.862009823006313
0.1370307096931655,0.8570983082653161
0.1367976087003707,0.856318702745709
0.13680079555306085,0.8596710065125471
0.13751195052960588,0.8558509394339447
0.13917447148433876,0.8566305449070837
0.1358722817840176,0.8605285725515872
0.13700014853840858,0.8620098229923726
0.1379300956720684,0.8563966633441378
0.13941064605335013,0.8573321899676664
0.13770433209608207,0.858501598247077
0.13755764801369144,0.861464099142588
0.1378036898930316,0.8607624542539375
0.1372822222700734,0.8592032431682551
0.13590928356288015,0.8608404148058981
0.1384775758874642,0.8564746238496304
0.1376965588432523,0.8604506119996265
0.1402431277864171,0.8542137678427699
0.13649426382655075,0.8618539019349193
0.13745867890389532,0.860294690849237
0.13882801086790908,0.8596710064335513
0.1383367216802214,0.8572542293227694
0.13805010671425824,0.8579558742904158
0.13880222815321197,0.8595930458815906
0.13919502806893996,0.85951508532963
0.13765681791799964,0.8592812037202159
0.1367165061223439,0.8579558743368838
0.13664484084572565,0.8622437046947228
0.13768644706071134,0.8604506119996265
0.13719000378243873,0.8599048881359016
0.13703033637185438,0.8599048881359016
0.137452807654704,0.8582677164982586
0.13635490502001313,0.8603726514941339
0.13771669332896724,0.8561627816882557
0.13757633219484028,0.8570983082188479
0.13646342178717066,0.8592032431682551
0.13668708013704767,0.862711467960019
0.13665077679711343,0.8598269275839409
0.13707824874446556,0.8609183753113908
0.1360683450316327,0.8609963358633514
0.13714843928474718,0.8592812037202159
0.1371713210371545,0.8599048880894334
0.1356491977927597,0.8615420597596041
0.13751235477660595,0.8570983082653161
0.1358706801490809,0.8603726514476658
0.13707731645825852,0.8616979808635256
0.13700603438323328,0.8599048880894334
0.1373240838906692,0.8605285725051192
0.13812191830385295,0.8592032431217871
0.13694281090079108,0.8584236376811758
0.13623927507836756,0.8626335074545264
0.1381857626536839,0.858969361465905
0.13619969644066587,0.8616200203115648
0.1377084535212103,0.8599048880894334
0.13717764730440293,0.8612302175657017
0.13772757201190303,0.8598269276164685
0.13679462831130207,0.8599048881823697
0.13705708163511524,0.8619318625333481
0.13766485684644017,0.8616979808309978
0.13678756325105684,0.8638808763323658
0.13654263555037033,0.862711468006487
0.13557997436769534,0.8635690340780549
0.13650935934177663,0.8623996258451123
0.13721170624507656,0.8612302175517613
0.1361372422842538,0.8626335074080582
0.13850406407171467,0.8588134404084516
0.13812664447077402,0.8561627815953194
0.13723440075191098,0.8602167303762721
0.13771735635338714,0.8613081780247261
0.13804110624909707,0.8560848210433588
0.13623463708236191,0.8597489669855121
0.13811153287642036,0.8616200203115648
0.13767005927082976,0.8576440321290411
0.13676383213013807,0.8594371248241374
0.1371794186757287,0.8613081780711943
0.1371665444511723,0.8606844936090405
0.14369574860998796,0.8479769236255047
0.13620030121498639,0.8585795587386291
0.13736625141896544,0.8606844936880363
0.13582835164363435,0.862633507487054
0.13608110377945049,0.8624775863041368
0.13707212923474943,0.8623996257521761
0.13772624142429057,0.8590473220178657
0.13709702997310058,0.8580338348423765
0.1373976971139463,0.8587354798564909
0.1365080822029461,0.8588134403619836
0.13732965887893972,0.862321665186275
0.13653397791995497,0.8602946909142923
0.13731626595294308,0.8585795587850972
0.13615747209348802,0.8613081781176624
0.13665590229470853,0.8609963358168834
0.13618368015635401,0.8577219927135294
0.13709605551359855,0.8630233102468575
0.13752572872502644,0.8579558743368838
0.1372453994805623,0.8628673891429361
0.13727081119851553,0.8577999532654901
0.135331568602158,0.8602946908817647
0.1384429313126846,0.8588134404409793
0.13787616149010415,0.8593591642257085
0.1367067088987038,0.8581897559462979
0.13463758662200137,0.8623996257521761
0.13710655719494888,0.8590473220039252
0.13747234856723634,0.860294690849237
0.13626345788674166,0.860216730329804
0.1372250214020442,0.8604506119531584
0.13745171848518717,0.8587354798100229
0.13656068987952136,0.8602167302833359
0.13679287383461944,0.8620877835908014
0.13759387641101947,0.8602167302833359
0.13570818508197374,0.859515085376098
0.1377332150771165,0.8581897559462979
0.13729610825292204,0.8600608092723506
0.13579801963358348,0.8609963358168834
0.13542788999854072,0.8626335074545264
0.13682736674329632,0.8575660715770803
0.14794801953005812,0.8422858034253092
0.13656361636442063,0.8617759414154862
0.13653995360273857,0.8568644265629658
0.13589537953646433,0.8602946908957051
0.13659144780116692,0.857877913738455
0.13693559978082062,0.8591252825698263
0.13658676908631814,0.8602946908957051
0.13650675296523226,0.8574881110576473
0.13529730393902922,0.8639588368378583
0.1364927602497816,0.8622437046482547
0.13605263158696435,0.8611522569998006
0.13728413957798388,0.8591252826023541
0.13708896563008893,0.8563187026853004
0.13877072389447198,0.8553052155237517
0.13682098976888446,0.8603726514337253
0.13772461000213362,0.8599828487343304
0.1364154373564612,0.861308178103722
0.13750844731156708,0.8585795587061014
0.13890448009325615,0.8592812037202159
0.13852178488762276,0.8602167302972763
0.13687988764416115,0.8585015981541407
0.13648328262683226,0.8612302175657017
0.13633020390982453,0.8601387698243114
0.13584648190400062,0.8605285725051192
0.13686753829665685,0.8563966632976697
0.1374178578773775,0.860762454239997
0.1372526458767985,0.8631012707198225
0.13759719428170766,0.8583456770966874
0.13786748703010104,0.8588134403619836
0.13772892154572564,0.8590473220968614
0.138218094560579,0.858189755992766
0.13714883454249135,0.8586575192580621
0.13857389061102635,0.8585795587850972
0.13678551568490194,0.8602167303762721
0.13563952970864424,0.8593591642721766
0.1368302896431809,0.8571762687708087
0.13649069978872613,0.8575660715770803
0.13743600966061065,0.8572542293692375
0.13939771717184096,0.856552584355123
0.13922278562022955,0.8576440321151007
0.13770374602401417,0.8623216652792112
0.13829279306515385,0.8623996258311719
0.13765504048839403,0.8587354798564909
0.13723222115591494,0.8634131129741334
0.13576315052605775,0.8613861385766869
0.13578587615258547,0.8618539018884511
0.13686792274127182,0.8591252826488222
0.13719434687323068,0.8574101504266908
0.13651061787942273,0.8598269275839409
0.13716019159370957,0.8623216652466835
0.13667742754191503,0.8567864660574732
0.1371028602281252,0.861152257013741
0.13638537236146436,0.8602167303762721
0.1373069015588375,0.8571762688498045
0.1364116665796915,0.8614640991286476
0.13707273252441385,0.8621657441288216
0.1365162340512175,0.8602167303437444
0.13685226924162713,0.8610742964478398
0.13641159106204243,0.8613081780572539
0.1361335284169785,0.8608404147129619
0.1358853146251443,0.8613081780247261
