578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486860741,female,50,180.34,74.84268,63,24,187,233,42,117,58,2.331666667,2,2.5,2.3,2.33
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486860747,female,50,180.34,74.84268,63,22.33333333,186.3333333,232.3333333,43.83333333,125.1666667,58.5,2.650111111,3,2.5,2.7,2.65
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486860789,female,50,180.34,74.84268,67,25,185,237,47,138,63,2.826,3,3,2.8,2.83
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486860795,female,50,180.34,74.84268,67.33333333,25.33333333,185.6666667,234.3333333,49,136.3333333,61.66666667,2.8932,3,3,2.9,2.89
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486860798,female,50,180.34,74.84268,70,26,185,235,47,137,61,2.8816,3,3,2.9,2.88
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486860894,female,50,180.34,74.84268,68,24,183,237,47,139,60,2.474444444,2,2.5,2.5,2.47
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486860948,female,50,180.34,74.84268,67,22.83333333,182.8333333,237.1666667,45.66666667,126.3333333,59.33333333,2.606766667,3,2.5,2.6,2.61
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858635,female,50,180.34,74.84268,64,21,185,236,45,111,53,2.383888889,2,2.5,2.4,2.38
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858602,female,50,180.34,74.84268,66,22,185,236,45,143,52,2.5352,3,2.5,2.5,2.54
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858593,female,50,180.34,74.84268,66,23,185,234,46,118,52,2.6325,3,2.5,2.6,2.63
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858566,female,50,180.34,74.84268,67.75,22,182.125,240.875,46,129,54.125,2.755133333,3,3,2.8,2.76
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858545,female,50,180.34,74.84268,65.5,22.5,184.5,237.5,44,119,55.5,2.573333333,3,2.5,2.6,2.57
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858503,female,50,180.34,74.84268,66,25,185,236,48,120,53,2.651111111,3,2.5,2.7,2.65
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858473,female,50,180.34,74.84268,68,27,187,231,45,122,54,2.516,3,2.5,2.5,2.52
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858386,female,50,180.34,74.84268,68,24,183,241,49,109,49,2.113333333,2,2,2.1,2.11
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858314,female,50,180.34,74.84268,66,24,185,236,49,112,49,2.524444444,3,2.5,2.5,2.52
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858260,female,50,180.34,74.84268,71,29,186,229,55,123,55,3.056,3,3,3.1,3.06
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858158,female,50,180.34,74.84268,70.60377358,23.90566038,176.3584906,248.5849057,57.1509434,110.3207547,53.39622642,1.055,1,1,1.1,1.06
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858137,female,50,180.34,74.84268,68.66666667,26.66666667,184.3333333,232.6666667,48.33333333,110.3333333,50.33333333,2.856,3,3,2.9,2.86
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858098,female,50,180.34,74.84268,73,26.33333333,182.3333333,236.3333333,51,115.6666667,51.33333333,2.630933333,3,2.5,2.6,2.63
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858092,female,50,180.34,74.84268,72,25,182,234.75,49.75,124.5,53.5,2.622777778,3,2.5,2.6,2.62
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486858017,female,50,180.34,74.84268,67,25,185,238,53,102,47,2.5592,3,2.5,2.6,2.56
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857921,female,50,180.34,74.84268,63.33333333,22.16666667,186,231.1666667,53,114.1666667,51.33333333,2.563944444,3,2.5,2.6,2.56
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857894,female,50,180.34,74.84268,70,23,183,234,60,152,58,2.5,3,2.5,2.5,2.5
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857876,female,50,180.34,74.84268,67,23,185,236,52,134,53,2.821666667,3,3,2.8,2.82
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857720,female,50,180.34,74.84268,68,26,185.8333333,230.8333333,62.16666667,102.3333333,44.83333333,2.437333333,2,2.5,2.4,2.44
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857693,female,50,180.34,74.84268,68,25,186,230,54,133,50,2.573333333,3,2.5,2.6,2.57
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857675,female,50,180.34,74.84268,72,24.33333333,180.8333333,244,63,137.3333333,54.16666667,2.7975,3,3,2.8,2.8
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857639,female,50,180.34,74.84268,69,25,184,235,60,106,48,2.471666667,2,2.5,2.5,2.47
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857618,female,50,180.34,74.84268,66.33333333,26,187.6666667,227.6666667,57.66666667,106.6666667,48.66666667,2.754166667,3,3,2.8,2.75
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857564,female,50,180.34,74.84268,70,27,181,242,59,120,49,2.355833333,2,2.5,2.4,2.36
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857516,female,50,180.34,74.84268,67,25,186,232,69,86,47,2.41,2,2.5,2.4,2.41
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857513,female,50,180.34,74.84268,69,27,184,234,65,99,50,2.208,2,2,2.2,2.21
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857357,female,50,180.34,74.84268,65,25,188,228,66,95,49,2.561777778,3,2.5,2.6,2.56
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857204,female,50,180.34,74.84268,69,27,189,223,62,101,55,2.46,2,2.5,2.5,2.46
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486857162,female,50,180.34,74.84268,89,29,164,268,68,141,69,2.2792,2,2.5,2.3,2.28
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856892,female,50,180.34,74.84268,66.5,25,182.5,234.25,42,117,62.75,2.57,3,2.5,2.6,2.57
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856808,female,50,180.34,74.84268,63,24,187,228,47,106,61,2.95,3,3,3,2.95
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856742,female,50,180.34,74.84268,62,23.83333333,187.8333333,230,53.16666667,103.8333333,57,2.52825,3,2.5,2.5,2.53
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856736,female,50,180.34,74.84268,62.33333333,24,188,229,52,89.66666667,56.66666667,2.816,3,3,2.8,2.82
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856709,female,50,180.34,74.84268,67,25,186,230,52,110,61,2.756666667,3,3,2.8,2.76
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856700,female,50,180.34,74.84268,63,25,187,231,53,106,58,2.724111111,3,2.5,2.7,2.72
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856697,female,50,180.34,74.84268,63.83333333,25,187,228.5,53.83333333,100.1666667,57.16666667,2.6618,3,2.5,2.7,2.66
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856655,female,50,180.34,74.84268,61,24,191,220,54,95,59,2.215,2,2,2.2,2.22
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856625,female,50,180.34,74.84268,63,24,188,225,59,106,60,2.778933333,3,3,2.8,2.78
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856448,female,50,180.34,74.84268,65,23,186,229,52,102,56,2.7296,3,2.5,2.7,2.73
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856385,female,50,180.34,74.84268,66,26,185,236,57,110,54,2.908222222,3,3,2.9,2.91
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856376,female,50,180.34,74.84268,67,28,189,225,59,131,56,2.518,3,2.5,2.5,2.52
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856271,female,50,180.34,74.84268,68,23,181,241,52,99,58,2.5,3,2.5,2.5,2.5
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856235,female,50,180.34,74.84268,62,22,186,233,50,112,56,2.599666667,3,2.5,2.6,2.6
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856205,female,50,180.34,74.84268,70,19,176,250,50,118,63,2.246666667,2,2,2.2,2.25
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856169,female,50,180.34,74.84268,63,22,186,230,46,102,56,2.342833333,2,2.5,2.3,2.34
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856163,female,50,180.34,74.84268,64,21,185,236,50,117,55,2.7176,3,2.5,2.7,2.72
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856154,female,50,180.34,74.84268,63.75,21,186,233.75,48.75,106.75,54.75,2.631666667,3,2.5,2.6,2.63
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856145,female,50,180.34,74.84268,62.66666667,20.33333333,185.3333333,233,50.66666667,110.3333333,56.66666667,2.293066667,2,2.5,2.3,2.29
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856070,female,50,180.34,74.84268,69,24,180,239,50,123,61,2.622,3,2.5,2.6,2.62
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856046,female,50,180.34,74.84268,62,23,187,226,49,103,58,2.3216,2,2.5,2.3,2.32
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486856037,female,50,180.34,74.84268,63,22,185,232,49,111,58,2.439388889,2,2.5,2.4,2.44
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855911,female,50,180.34,74.84268,66,26,189,226,56,110,56,2.453666667,2,2.5,2.5,2.45
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855800,female,50,180.34,74.84268,71.90322581,22.4516129,179.3978495,237.0537634,61.05376344,108.5591398,53.4516129,1.73,2,1.5,1.7,1.73
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855710,female,50,180.34,74.84268,65.83333333,27,188.1666667,227,53,109.6666667,49.16666667,3.066166667,3,3,3.1,3.07
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855680,female,50,180.34,74.84268,66,27,187,232,61,93,53,2.716,3,2.5,2.7,2.72
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855662,female,50,180.34,74.84268,66,25,186,229,57,97,52,2.178,2,2,2.2,2.18
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855650,female,50,180.34,74.84268,73,22,175,245,56,103,56,2.208333333,2,2,2.2,2.21
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855620,female,50,180.34,74.84268,68.75,25,181.5,237.25,59.75,126.5,55.75,2.656666667,3,2.5,2.7,2.66
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855590,female,50,180.34,74.84268,64,23.33333333,185.6666667,230,58.33333333,116,51.33333333,2.733833333,3,2.5,2.7,2.73
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855512,female,50,180.34,74.84268,65,26,186,229.3333333,59,118.6666667,50.33333333,2.5938,3,2.5,2.6,2.59
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855503,female,50,180.34,74.84268,66,26,185,231,60,120,52,1.635,2,1.5,1.6,1.64
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855464,female,50,180.34,74.84268,66,28,186,233,59,113,52,2.791666667,3,3,2.8,2.79
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855422,female,50,180.34,74.84268,68,28,181,248,54,84,49,2.476666667,2,2.5,2.5,2.48
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855389,female,50,180.34,74.84268,69,29,184,233,62,76,46,2.726333333,3,2.5,2.7,2.73
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855347,female,50,180.34,74.84268,70,26,181,238,64,115,58,2.34,2,2.5,2.3,2.34
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855326,female,50,180.34,74.84268,67.25,24.25,182.75,235.25,57,115.75,57.25,2.823333333,3,3,2.8,2.82
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855209,female,50,180.34,74.84268,65.5,26,187,226,58,105,52.5,2.445,2,2.5,2.4,2.45
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855065,female,50,180.34,74.84268,70.25,26,181.25,235.5,53.75,102,50.75,2.755555556,3,3,2.8,2.76
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855017,female,50,180.34,74.84268,67,22,182.75,236.5,55.25,114,52.5,2.283888889,2,2.5,2.3,2.28
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486855011,female,50,180.34,74.84268,66.33333333,21.66666667,181.6666667,238.6666667,50,114.6666667,55.33333333,2.280833333,2,2.5,2.3,2.28
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854957,female,50,180.34,74.84268,63,18,181,241,45,106,51,2.187777778,2,2,2.2,2.19
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854912,female,50,180.34,74.84268,66,21,182,239,53,95,56,2.6022,3,2.5,2.6,2.6
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854891,female,50,180.34,74.84268,67,20,181,238,50,114,56,2.281666667,2,2.5,2.3,2.28
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854861,female,50,180.34,74.84268,64,21,183,238,48,98,55,2.458333333,2,2.5,2.5,2.46
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854843,female,50,180.34,74.84268,67,22,180,234,47,106,54,2.1792,2,2,2.2,2.18
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854837,female,50,180.34,74.84268,66,22,183,233,52,114,55,2.601333333,3,2.5,2.6,2.6
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854834,female,50,180.34,74.84268,66,21.75,183.25,233.5,51.25,111.5,54.5,2.671666667,3,2.5,2.7,2.67
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854825,female,50,180.34,74.84268,68.5,22.75,182.25,233.75,46.75,108.75,50,2.2156,2,2,2.2,2.22
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854768,female,50,180.34,74.84268,69,27,183,238,55,111,48,2.655222222,3,2.5,2.7,2.66
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854753,female,50,180.34,74.84268,65,24,184,235,61,97,49,2.155277778,2,2,2.2,2.16
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854747,female,50,180.34,74.84268,62,24,187,234,55,99,48,2.3232,2,2.5,2.3,2.32
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854630,female,50,180.34,74.84268,67,29,186,232,56,83,53,2.734166667,3,2.5,2.7,2.73
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854615,female,50,180.34,74.84268,66.16666667,27.16666667,185.8333333,231.8333333,62.16666667,104.6666667,48.83333333,2.7718,3,3,2.8,2.77
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854531,female,50,180.34,74.84268,69.83333333,26.83333333,186,230.3333333,59.66666667,90.66666667,46.5,2.595933333,3,2.5,2.6,2.6
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854519,female,50,180.34,74.84268,68,25,187,229,54,103,47,2.41,2,2.5,2.4,2.41
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854333,female,50,180.34,74.84268,68,24,186,230,56,118,50,2.713333333,3,2.5,2.7,2.71
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854306,female,50,180.34,74.84268,68,25,185,228,54,111,53,2.74,3,2.5,2.7,2.74
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854261,female,50,180.34,74.84268,71,25,182,231,56,128,56,1.8,2,2,1.8,1.8
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854186,female,50,180.34,74.84268,65,23,187,227,55,101,46,2.282222222,2,2.5,2.3,2.28
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854159,female,50,180.34,74.84268,66,24,185,229,52,98,51,2.154444444,2,2,2.2,2.15
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486854102,female,50,180.34,74.84268,65,24,185,226,49,98,48,2.425,2,2.5,2.4,2.43
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853997,female,50,180.34,74.84268,68,29,188,225,59,93,47,2.623333333,3,2.5,2.6,2.62
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853991,female,50,180.34,74.84268,71,30,187,225,62,73,56,2.908,3,3,2.9,2.91
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853832,female,50,180.34,74.84268,70.34482759,27.03448276,185.5517241,227.7241379,64.82758621,92.4137931,53.13793103,1.643333333,2,1.5,1.6,1.64
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853811,female,50,180.34,74.84268,71,29,188,224,58,104,55,2.620266667,3,2.5,2.6,2.62
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853775,female,50,180.34,74.84268,68,29,191,225,57,97,51,2.295,2,2.5,2.3,2.3
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853736,female,50,180.34,74.84268,74.66666667,26,175.3333333,250,55.33333333,148.3333333,56.33333333,1.652222222,2,1.5,1.7,1.65
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853724,female,50,180.34,74.84268,69,32,189,221,57,85,46,2.674,3,2.5,2.7,2.67
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853697,female,50,180.34,74.84268,71,32,191,216,66,76,55,2.732,3,2.5,2.7,2.73
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853430,female,50,180.34,74.84268,76,30,180,239,69,98,57,2.346111111,2,2.5,2.3,2.35
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853379,female,50,180.34,74.84268,68.33333333,28,184,234.1666667,64.33333333,96,49,2.35375,2,2.5,2.4,2.35
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853337,female,50,180.34,74.84268,73.25,32.25,185.25,234.5,60,73,54.5,2.561666667,3,2.5,2.6,2.56
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853307,female,50,180.34,74.84268,71,29,185,234,56,85,53,2.062585034,2,2,2.1,2.06
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853274,female,50,180.34,74.84268,73,29,177,251,60,155,44,2.646984127,3,2.5,2.6,2.65
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853241,female,50,180.34,74.84268,69.83333333,28.16666667,181.3333333,239.3333333,68.16666667,97.5,49.66666667,2.132222222,2,2,2.1,2.13
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853157,female,50,180.34,74.84268,72,27,184,235,66,100,52,1.538888889,2,1.5,1.5,1.54
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853076,female,50,180.34,74.84268,69.33333333,27,186,231.3333333,60.66666667,102.3333333,53,2.693333333,3,2.5,2.7,2.69
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486853040,female,50,180.34,74.84268,69,27,187,229,62,82,53,2.440833333,2,2.5,2.4,2.44
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852986,female,50,180.34,74.84268,71,29,187,225,60,109,54,2.628055556,3,2.5,2.6,2.63
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852950,female,50,180.34,74.84268,72,31,183,230,64,89,49,2.6964,3,2.5,2.7,2.7
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852935,female,50,180.34,74.84268,70,33,185,230,66,82,47,2.65,3,2.5,2.7,2.65
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852926,female,50,180.34,74.84268,73,34,188,225,65,71,54,2.722789116,3,2.5,2.7,2.72
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852806,female,50,180.34,74.84268,62,24,188,225,57,96,51,2.666394558,3,2.5,2.7,2.67
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852773,female,50,180.34,74.84268,62,24,187.875,229.25,59.75,101.25,48.125,2.132083333,2,2,2.1,2.13
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852665,female,50,180.34,74.84268,63,22,182,243,52,105,44,1.979444444,2,2,2,1.98
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852653,female,50,180.34,74.84268,69,22,181,236,62,90,56,2.363333333,2,2.5,2.4,2.36
578522386841.00,59cff86e-99e4-4022-a261-6c387052ebcb,1486852608,female,50,180.34,74.84268,63.16666667,23.16666667,185.3333333,234.6666667,58.5,92,46.5,2.012638889,2,2,2,2.01
