3175469159841.00,3,1489539021,77.33333333,24,189.3333333
3175469159841.00,3,1489539027,77.375,26.5,187.25
3175469159841.00,2,1489539033,89,33,183
3175469159841.00,2,1489539822,82,31,178
3175469159841.00,2,1489539825,89,31,176
3175469159841.00,2,1489539834,86.25,23.375,174.75
3175469159841.00,2,1489539837,88,26,173
3215266020941.00,3,1489854780,95.83333333,35,181
3215266020941.00,2,1489861596,110,35,181
3215266020941.00,3,1489861581,97,29,162
3215266020941.00,2,1489861563,102,29,177
3215266020941.00,3,1489861560,100.25,29.875,177.875
3215266020941.00,3,1489861530,96,31,182
3215266020941.00,2,1489861524,98,32,183
3215266020941.00,3,1489861476,109,32,178
3215266020941.00,3,1489861440,98.75,32.125,184.25
3215266020941.00,3,1489861434,101.1666667,35.5,187.6666667
3215266020941.00,3,1489861419,103.8333333,35.66666667,175.1666667
3215266020941.00,3,1489861407,100,30,181
3215266020941.00,3,1489861404,106.1666667,31.83333333,180
3215266020941.00,3,1489861392,98,29,180
3215266020941.00,3,1489861380,97,30,180.125
3215266020941.00,3,1489861374,92,29,182
3215266020941.00,3,1489861305,98.75,29,175.125
3215266020941.00,3,1489861275,97.33333333,28.66666667,175.6666667
3215266020941.00,2,1489861224,91.5,25.16666667,175.1666667
3215266020941.00,2,1489861200,93,29,173
3215266020941.00,3,1489861185,93.83333333,28.16666667,174.1666667
3215266020941.00,3,1489861158,112,31.875,173.25
3215266020941.00,2,1489861140,95,26,176.125
3215266020941.00,3,1489861131,96,27,179
3215266020941.00,3,1489861056,100.6666667,30.33333333,181.5
3215266020941.00,3,1489861020,96,30,180
3215266020941.00,3,1489861017,92,29,185
3215266020941.00,3,1489860978,94.33333333,32.33333333,186.6666667
3215266020941.00,3,1489860972,101,30,183
3215266020941.00,3,1489860948,90,31,185
3215266020941.00,3,1489860942,92,28,182
3215266020941.00,3,1489860936,92,28,181
3215266020941.00,3,1489860912,84,26,177
3215266020941.00,2,1489860897,83,26.66666667,175
3215266020941.00,3,1489860891,79,26,178
3215266020941.00,2,1489860849,98,28,180
3215266020941.00,3,1489860729,85,28,179
3215266020941.00,3,1489860723,88,28,180
3215266020941.00,4,1489860684,93,30,184
3215266020941.00,3,1489860651,88,28,181
3215266020941.00,3,1489860642,93,27,180
3215266020941.00,2,1489860633,91,28,182
3215266020941.00,3,1489860600,96,30,181
3215266020941.00,3,1489860597,94,28.66666667,181
3215266020941.00,2,1489860564,92.5,29.16666667,179.3333333
3215266020941.00,3,1489860531,99,29.33333333,175
3215266020941.00,2,1489860504,111.3333333,29.33333333,173.6666667
3215266020941.00,3,1489860480,113.5,34.875,173.375
3215266020941.00,3,1489860465,115.75,36,165
3215266020941.00,3,1489860447,98,34,178
3215266020941.00,3,1489860441,94,37.33333333,175.8333333
3215266020941.00,3,1489860438,94,39,175
3215266020941.00,2,1489860411,91,34,181
3215266020941.00,2,1489860405,73,20,171
3215266020941.00,3,1489860399,76,25,171
3215266020941.00,2,1489860381,78,23,173
3215266020941.00,2,1489860360,83,26,174
3215266020941.00,2,1489860330,78,25,171
3215266020941.00,2,1489860324,76,24.66666667,171.8333333
3215266020941.00,2,1489860321,76,23,171
3215266020941.00,2,1489860318,74,25,169
3215266020941.00,2,1489860285,67,20,169
3215266020941.00,2,1489860252,76.33333333,22.83333333,169
3215266020941.00,2,1489860243,75,23,170
3215266020941.00,3,1489860198,74,23,174
3215266020941.00,3,1489860183,80,25,175
3215266020941.00,2,1489860156,85.75,26,175
3215266020941.00,3,1489860102,90,31,184
3215266020941.00,3,1489860072,109.5,35,178
3215266020941.00,3,1489860069,108,35,178
3215266020941.00,3,1489860039,97,29,182
3215266020941.00,3,1489860024,97,33,182
3215266020941.00,3,1489860006,92.75,32,180.875
3215266020941.00,3,1489859988,93,32,181
3215266020941.00,3,1489859973,85.33333333,27,175.3333333
3215266020941.00,3,1489859940,91,28,183
3215266020941.00,3,1489859925,93,28.66666667,185.6666667
3215266020941.00,3,1489859913,97,33,187
3215266020941.00,3,1489859910,94.66666667,32,186.3333333
3215266020941.00,3,1489859865,89,27,181
3215266020941.00,3,1489859835,91,29,184
3215266020941.00,3,1489859796,95,34,183.5
3215266020941.00,3,1489859784,102,33,181
3215266020941.00,3,1489859778,100.3333333,31.66666667,178
3215266020941.00,3,1489859751,93,28,184
3215266020941.00,3,1489859748,96,30,184
3215266020941.00,3,1489859721,96.83333333,30.16666667,184.1666667
3215266020941.00,3,1489859715,95.83333333,28.66666667,185.1666667
3215266020941.00,3,1489859712,91,30,188
3215266020941.00,3,1489859709,90,31,189
3215266020941.00,3,1489859700,85,33,185
3215266020941.00,3,1489859646,85,29,187
3215266020941.00,3,1489859607,91,28,181
3215266020941.00,3,1489859586,104,35,184
3215266020941.00,3,1489859571,85,39,190
3215266020941.00,4,1489859556,92,39,188
3215266020941.00,2,1489859535,100.3333333,30.66666667,175.8333333
3215266020941.00,3,1489859529,101.5,30.5,174.6666667
3215266020941.00,3,1489859493,95,37,183
3215266020941.00,3,1489859469,101.5,37,182.5
3215266020941.00,3,1489859457,105.625,37,177.375
3215266020941.00,4,1489859445,104.3333333,33.66666667,178
3215266020941.00,3,1489859403,108,35,178
3215266020941.00,3,1489859247,87,28,174
3215266020941.00,3,1489859217,106,33,174
3215266020941.00,3,1489859181,101,31,179
3215266020941.00,2,1489859115,71,22,166
3215266020941.00,2,1489859109,70,21,168
3215266020941.00,3,1489859091,95.5,30.5,179
3215266020941.00,2,1489859031,77.5,24.875,171.75
3215266020941.00,3,1489859013,93,27.33333333,177.8333333
3215266020941.00,3,1489858983,99,37,186
3215266020941.00,3,1489858971,101,42,190
3215266020941.00,3,1489858929,97,39,192
3215266020941.00,4,1489858797,94,36,188
3215266020941.00,3,1489858761,94.33333333,36.33333333,183
3215266020941.00,3,1489858725,91,31.66666667,182.3333333
3215266020941.00,2,1489858605,88,30,182
3215266020941.00,3,1489858545,90,28,181
3215266020941.00,4,1489858509,101,41,189
3215266020941.00,3,1489858503,97.75,36.25,185
3215266020941.00,3,1489858419,95,36,181
3215266020941.00,3,1489858359,96,35,183
3215266020941.00,3,1489858248,95,30.16666667,182.1666667
3215266020941.00,3,1489858245,95,31,183
3215266020941.00,3,1489858182,93,30,179
3215266020941.00,3,1489858167,91,29,179.3333333
3215266020941.00,3,1489858143,89,30,180
3215266020941.00,3,1489858074,105,32.5,175
3215266020941.00,3,1489858044,98,37,183
3215266020941.00,3,1489858002,105,37,180
3215266020941.00,3,1489857993,106,34,178
3215266020941.00,3,1489857975,101.1666667,33.83333333,174
3215266020941.00,3,1489857927,98,35,177
3215266020941.00,3,1489857912,105,42,182
3215266020941.00,3,1489857879,110.5,42,176
3215266020941.00,3,1489857801,89.16666667,27,174.3333333
3215266020941.00,3,1489857798,85,27,176
3215266020941.00,3,1489857789,95,30,179
3215266020941.00,3,1489857753,97,31,178
3215266020941.00,3,1489857750,96,30,178
3215266020941.00,3,1489857708,101.25,40.5,182.25
3215266020941.00,3,1489857702,98,38.66666667,184.3333333
3215266020941.00,3,1489857639,87,38,189
3215266020941.00,3,1489857618,88,39,196
3215266020941.00,4,1489857585,96,42,184
3215266020941.00,3,1489857552,97.75,40.5,182
3215266020941.00,3,1489857498,99,34,175
3215266020941.00,3,1489857429,91,30.66666667,176.3333333
3215266020941.00,2,1489857423,93,31,176
3215266020941.00,2,1489857402,94,30.5,176
3215266020941.00,3,1489857378,90.25,30,178.75
3215266020941.00,3,1489857375,91,30,178
3215266020941.00,3,1489857369,94,30,173
3215266020941.00,3,1489857294,97.75,33.5,177.125
3215266020941.00,3,1489857291,94.25,32.875,179.75
3215266020941.00,3,1489857288,96,32,178
3215266020941.00,2,1489857213,91.66666667,34.66666667,177.6666667
3215266020941.00,3,1489857204,96,33,175
3215266020941.00,3,1489857198,95,37,177
3215266020941.00,3,1489857165,94,31,172
3215266020941.00,3,1489857159,93,31,173
3215266020941.00,3,1489857105,87,30,173
3215266020941.00,3,1489856193,117.2,35.2,171.4
3215266020941.00,3,1489856127,104,31,174
3215266020941.00,3,1489855980,109,32,173
3215266020941.00,2,1489855929,142,35,153
3215266020941.00,3,1489855920,110,27,176
3215266020941.00,3,1489855911,113,34,173
3215266020941.00,4,1489855896,104,32,177.3333333
3215266020941.00,3,1489855443,109.3333333,35.83333333,173.8333333
3215266020941.00,3,1489855287,97,34,179
3215266020941.00,3,1489855284,98.16666667,35.16666667,179.1666667
3215266020941.00,3,1489855224,97,33,180
3215266020941.00,3,1489855212,91.5,31,179
3215266020941.00,3,1489855197,97,32,180
3215266020941.00,3,1489855059,97.375,34.25,181
3215266020941.00,3,1489855029,96,33,185
3215266020941.00,3,1489854936,91,35,184
3215266020941.00,3,1489854882,96,34,180
3215266020941.00,3,1489854876,97,34,176
3215266020941.00,3,1489854846,103.25,27.5,168
3215266020941.00,3,1489854819,92.75,33.375,181.5
3215266020941.00,3,1489854801,97,36,183
4259272235841.00,3,1485020925,88.16666667,27,173.6666667
4259272235841.00,3,1485021609,99,29,177
4259272235841.00,3,1485021642,102,29,176
4259272235841.00,3,1485021708,88,34,183
4259272235841.00,3,1485021723,91,31,185
4259272235841.00,2,1485021780,80.625,21.875,191
4259272235841.00,2,1485021789,76,33,187
4259272235841.00,3,1485021798,82.25,36.375,185.5
4259272235841.00,3,1485021828,80.16666667,35,182.6666667
4259272235841.00,3,1485021834,83,38,181
4259272235841.00,3,1485021852,84,32,191
4259272235841.00,3,1485021924,94,27.66666667,180.3333333
4259272235841.00,3,1485021930,94,28,182
4259272235841.00,3,1485021942,97,29,182
4259272235841.00,3,1485021948,94,27.16666667,181.8333333
4259272235841.00,3,1485021954,94,29,181
4259272235841.00,3,1485021966,90,28.25,182
4259272235841.00,3,1485021990,96.5,30,183
4259272235841.00,3,1485022014,92,30,186
4259272235841.00,3,1485022044,97,31,185
4259272235841.00,3,1485022074,98,31,183
4259272235841.00,3,1485022086,94.66666667,28.33333333,182.3333333
4259272235841.00,3,1485022104,104,29,180
4259272235841.00,3,1485022122,98,30,182
4259272235841.00,3,1485022152,103.875,29.125,181.125
4259272235841.00,3,1485022158,104,31.16666667,182.1666667
4259272235841.00,3,1485022164,102,30.5,182
4259272235841.00,3,1485022176,99,29,182
4259272235841.00,3,1485022200,98,31,182.1666667
4259272235841.00,3,1485022272,96,29,182
4259272235841.00,3,1485022284,94.66666667,27.33333333,181.3333333
4259272235841.00,3,1485022302,92,28,182
4259272235841.00,3,1485022308,92,29,182
4259272235841.00,3,1485022338,81.66666667,28,177.8333333
4259272235841.00,3,1485022344,86,29,180
4259272235841.00,3,1485022362,96,29,181
4259272235841.00,2,1485022386,89,25,177
4259272235841.00,2,1485022392,78.5,24.875,180
4259272235841.00,2,1485022404,83,26,179
4259272235841.00,3,1485022422,88,28,177
4259272235841.00,3,1485022488,84,29,179
4259272235841.00,2,1485022500,78,24,174
4259272235841.00,2,1485022512,84,25,172
4939686368841.00,3,1488651549,89.16666667,28.33333333,178.3333333
4939686368841.00,3,1488651552,90,30,180
4939686368841.00,3,1488651555,92,31,179
4939686368841.00,3,1488651558,91,30,180
4939686368841.00,2,1488651564,85,28,180
4939686368841.00,2,1488651567,85,27.5,179.5
4939686368841.00,3,1488651570,85,27,179
4939686368841.00,3,1488651573,88,27,177
4939686368841.00,2,1488651579,88.83333333,29,178
4939686368841.00,2,1488651582,90,28.5,179
4939686368841.00,3,1488651585,90,32,179
4939686368841.00,3,1488651591,92,36,183
4939686368841.00,3,1488651603,91,32,181
4939686368841.00,3,1488651606,90.125,32,181.75
4939686368841.00,3,1488651609,91,32,180
4939686368841.00,3,1488651612,94,32,180
4939686368841.00,2,1488651615,94,34,180
4939686368841.00,2,1488651618,95.5,36.25,179.25
4939686368841.00,3,1488651627,92,40.5,181.25
4939686368841.00,3,1488651630,92,41,181
4939686368841.00,4,1488651633,93.66666667,39.66666667,182
4939686368841.00,4,1488651636,95,39,182
4939686368841.00,4,1488651642,96,35,181
4939686368841.00,4,1488651651,96.33333333,37,181
4939686368841.00,3,1488651654,94,35,182
4939686368841.00,3,1488651660,91.66666667,34.66666667,182.3333333
4939686368841.00,3,1488651663,87,34,183
4939686368841.00,3,1488651666,90.66666667,37.33333333,182.3333333
4939686368841.00,3,1488651669,90,38,183
4939686368841.00,3,1488651672,89,39,185
4939686368841.00,3,1488651675,93,37,182
4939686368841.00,3,1488651678,91,35,183
4939686368841.00,3,1488651684,88.75,31.5,180.75
4939686368841.00,3,1488651690,87,29.66666667,181
4939686368841.00,3,1488651696,90,30,182
4939686368841.00,3,1488651699,87.66666667,30.33333333,182.1666667
4939686368841.00,3,1488651702,86,32,183
4939686368841.00,3,1488651705,90.375,32.875,182.125
4939686368841.00,3,1488651711,87.16666667,31.33333333,182.1666667
4939686368841.00,3,1488651714,89,32,182
4939686368841.00,3,1488651717,87.5,30.5,182.75
4939686368841.00,3,1488651720,88,31,182
4939686368841.00,3,1488651723,89,31,182
4939686368841.00,3,1488651726,89.75,31,181.25
4939686368841.00,3,1488651741,93,32,180
4939686368841.00,3,1488651744,91,30,180
4939686368841.00,3,1488651747,90,31,181
4939686368841.00,2,1488651756,92.75,32.75,178
4939686368841.00,2,1488651762,99,33,172
4939686368841.00,3,1488651768,92,29,177
4939686368841.00,3,1488651771,92.25,31.875,177
4939686368841.00,3,1488651774,94,31,177
4939686368841.00,3,1488651777,92,32,178
4939686368841.00,3,1488651780,90,30,178
4939686368841.00,3,1488651786,89,28,177
4939686368841.00,2,1488651789,93,28,176
4939686368841.00,3,1488651792,92,29,176
4939686368841.00,3,1488651795,90.33333333,29.83333333,176
4939686368841.00,3,1488651798,93,29,175
4939686368841.00,3,1488651801,95,32,175
4939686368841.00,3,1488651804,94.16666667,28.66666667,175
4939686368841.00,3,1488651810,92.5,30.83333333,174.3333333
4939686368841.00,3,1488651813,90,30,176
4939686368841.00,3,1488651816,87,31,178
4939686368841.00,3,1488651819,89,31,178
4939686368841.00,4,1488651822,92,31,177
4939686368841.00,4,1488651825,89,33,177
4939686368841.00,3,1488651828,89.83333333,31.33333333,178.6666667
4939686368841.00,2,1488651834,92,30,177
4939686368841.00,4,1488651843,86.5,28,178.1666667
4939686368841.00,3,1488651846,84,28,179
4939686368841.00,3,1488651849,83.125,26.875,179.75
4939686368841.00,3,1488651852,84,26,178
4939686368841.00,3,1488651855,86,26,177
4939686368841.00,3,1488651864,88,26,175
4939686368841.00,3,1488651867,84,25,176
4939686368841.00,3,1488651876,82,23,177
4939686368841.00,2,1488651888,82,23.83333333,176.1666667
4939686368841.00,2,1488651891,82,23,177
4939686368841.00,2,1488651894,81,23,177
4939686368841.00,3,1488651897,87,25,175
4939686368841.00,3,1488651900,84.5,25.83333333,177.5
4939686368841.00,3,1488651903,87,29,177
4939686368841.00,3,1488651906,88.33333333,28.33333333,177.6666667
4939686368841.00,3,1488651912,89,27,177
4939686368841.00,2,1488651915,87.33333333,26.33333333,177
4939686368841.00,2,1488651921,89.16666667,28.5,177.6666667
4939686368841.00,3,1488651924,95,31,176
4939686368841.00,3,1488651927,94.125,31,176
4939686368841.00,3,1488651933,96.16666667,32.66666667,175.3333333
4939686368841.00,2,1488651939,95.66666667,30.33333333,175
4939686368841.00,2,1488651942,89,27,180
4939686368841.00,2,1488651945,93.375,30.5,178.25
4939686368841.00,3,1488651951,88,31,178
4939686368841.00,3,1488651954,92,34,179
4939686368841.00,4,1488651960,92.5,36.16666667,178.8333333
4939686368841.00,3,1488651966,96,37.83333333,179.3333333
4939686368841.00,3,1488651969,91,37,181
4939686368841.00,3,1488651975,95.16666667,38.66666667,182.6666667
4939686368841.00,3,1488651978,96,37,181
4939686368841.00,3,1488651984,94,37,180
4939686368841.00,4,1488651990,98,40,181
4939686368841.00,4,1488651993,98.5,40.25,181.25
4939686368841.00,4,1488651996,99.33333333,40.66666667,182.3333333
4939686368841.00,4,1488651999,98,40,183
4939686368841.00,3,1488652005,97,38,181
4939686368841.00,3,1488652008,95.25,36.25,181
4939686368841.00,3,1488652020,91.33333333,32,178.3333333
