1.54462E+12,1483654407,126,28,159,227,124,139,223,2.393333333,2,2.5,2.4,2.39
1.54462E+12,1483654491,129.25,30,157.75,231.25,130.75,137.5,237.25,2.460555556,2,2.5,2.5,2.46
1.54462E+12,1483654497,162.7142857,35.14285714,148,263.5714286,136.5714286,153.8571429,215.1428571,2.843333333,3,3,2.8,2.84
1.54462E+12,1483654521,125.5555556,29.22222222,157.5555556,223.2222222,134.4444444,159.3333333,198.3333333,2.532,3,2.5,2.5,2.53
1.54462E+12,1483654563,126.5,30.25,152.75,245.25,139,159.75,203.25,2.664,3,2.5,2.7,2.66
1.54462E+12,1483654581,185,39,138,287,141,159,189,2.158888889,2,2,2.2,2.16
1.54462E+12,1483654659,119,31,158,241,121,131,193,2.353333333,2,2.5,2.4,2.35
1.54462E+12,1483654773,126,30,158,237,119,122,228,2.242933333,2,2,2.2,2.24
1.54462E+12,1483654971,117.375,28.5625,155.75,254.4375,122.9375,107.8125,178.125,2.67075,3,2.5,2.7,2.67
1.54462E+12,1483654977,187.25,35.875,139.5,286.125,135.125,144.375,179.75,2.2408,2,2,2.2,2.24
1.54462E+12,1483655019,125.75,29.5,157.75,237.75,112,137.5,222.75,3.014055556,3,3,3,3.01
1.54462E+12,1483655109,136,26,155,226.5,121.25,129.75,206.625,2.7793,3,3,2.8,2.78
1.54462E+12,1483655115,126,28,155,229,121,121,197,2.428,2,2.5,2.4,2.43
1.54462E+12,1483655151,138,26,154,215,113,158,228,2.858833333,3,3,2.9,2.86
1.54462E+12,1483655409,134.375,24.25,154.875,219,113.75,140.875,227.25,2.274466667,2,2.5,2.3,2.27
1.54462E+12,1483655439,139.3333333,28.66666667,152.6666667,226.3333333,115.3333333,117.3333333,258.3333333,2.824133333,3,3,2.8,2.82
1.54462E+12,1483655535,135.75,29.25,155.25,217.5,111.25,139.25,246.25,2.919722222,3,3,2.9,2.92
1.54462E+12,1483655583,135,28,158,219,115,144,223,2.475833333,2,2.5,2.5,2.48
1.76137E+12,1483648536,127.3333333,23,166.1666667,212.5,118.1666667,123.1666667,247,3.015055556,3,3,3,3.02
1.76137E+12,1483648575,112,28,172,213,121,138,246,3.026666667,3,3,3,3.03
1.76137E+12,1483648602,110,24,168,219,154,141,246,2.863333333,3,3,2.9,2.86
1.76137E+12,1483648695,142.6666667,40.66666667,154.3333333,266.6666667,135,141,277.6666667,3.064333333,3,3,3.1,3.06
1.76137E+12,1483648719,125.125,28.25,165.25,221.125,143.25,125.875,272,3.094388889,3,3,3.1,3.09
1.76137E+12,1483648743,129,30,165,219,144,140,290,3.268888889,3,3.5,3.3,3.27
1.76137E+12,1483648776,147,41,146,316,145,138,258,2.776833333,3,3,2.8,2.78
1.76137E+12,1483648791,144,51,145,283,167,138,259,2.743055556,3,2.5,2.7,2.74
1.76137E+12,1483648815,114,25,165,244,153,112,232,2.8026,3,3,2.8,2.8
1.76137E+12,1483648494,122.7142857,33,166,227.5714286,130.8571429,156.1428571,237.4285714,2.701666667,3,2.5,2.7,2.7
1.76137E+12,1483649433,113,30,168,228,140,112,228,2.83,3,3,2.8,2.83
1.76137E+12,1483649478,121.3333333,34.33333333,168.6666667,210.6666667,131.6666667,97.16666667,226.6666667,3.14625,3,3,3.1,3.15
1.76137E+12,1483649505,119,31.16666667,168.8333333,217.5,126.3333333,122.1666667,241.1666667,2.9095,3,3,2.9,2.91
1.76137E+12,1483649538,127.5,33.5,165.25,217.25,135.5,108.75,254,2.903333333,3,3,2.9,2.9
1.76137E+12,1483649613,125,33,162,219,129,104,224,2.2516,2,2.5,2.3,2.25
1.76137E+12,1483649637,121,22,163,218,126,112,224,3.575,4,3.5,3.6,3.58
1.76137E+12,1483649733,157.75,44.08333333,143.8333333,271.75,140.5,135.4166667,236.75,3.352777778,3,3.5,3.4,3.35
1.76137E+12,1483649865,112.5,63.66666667,159,256.6666667,136.6666667,155.3333333,216.3333333,2.932,3,3,2.9,2.93
1.76137E+12,1483649892,105,31,164,222,132,113,166,2.674,3,2.5,2.7,2.67
1.76137E+12,1483650015,114.3333333,30.33333333,165,220.6666667,132.6666667,140,197,2.7768,3,3,2.8,2.78
1.91801E+12,1494462783,81.625,53.5,182.5,221.625,135.625,115.5,100.625,3.498,3,3.5,3.5,3.5
2.27595E+12,1495310400,84,39,187,199,158,163,125,5.31,5,5.5,5.3,5.31
2.27595E+12,1495310247,88,43.33333333,187.3333333,196.5,154.3333333,156.6666667,129,3.312,3,3.5,3.3,3.31
2.27595E+12,1495310187,89.33333333,40.66666667,184.6666667,201.3333333,146.6666667,139.6666667,125.6666667,4.598333333,5,4.5,4.6,4.6
2.27595E+12,1495309476,89,43,187,208,153,155,131,4.841666667,5,5,4.8,4.84
2.61611E+12,1490235270,83,26,187,206,111,133,162,2.6692,3,2.5,2.7,2.67
2.61611E+12,1490234502,97,32,187,200,104,142,191,3.509444444,4,3.5,3.5,3.51
2.61611E+12,1490234574,88,26,186,209,121,134,187,2.774333333,3,3,2.8,2.77
2.61611E+12,1490234604,114.3389831,30.52542373,168.1355932,217.5254237,107.5254237,115.6271186,226.0508475,0,0,0,0,0
2.61611E+12,1490234724,91,31,189,196,109,142,209,2.984166667,3,3,3,2.98
2.61611E+12,1490234802,97,29,184,205,118,163,228,3.142777778,3,3,3.1,3.14
2.61611E+12,1490234814,98,29,185,199,116,166,205,3.218666667,3,3,3.2,3.22
2.61611E+12,1490234856,90,29,187,200,104,139,196,2.902777778,3,3,2.9,2.9
2.61611E+12,1490234868,93,28.66666667,185.3333333,202.3333333,114.3333333,158,212.3333333,2.914866667,3,3,2.9,2.91
2.61611E+12,1490234892,98,32,184,200,106,141,217,3.185,3,3,3.2,3.19
2.61611E+12,1490234928,94.66666667,35,189.3333333,195.8333333,107.1666667,157.3333333,219.8333333,3.2631,3,3.5,3.3,3.26
2.61611E+12,1490234940,87,31,187,198,105,149,189,3.2752,3,3.5,3.3,3.28
2.61611E+12,1490234982,103,38,190,192,99,134,242,3.662,4,3.5,3.7,3.66
2.61611E+12,1490235006,93.33333333,31.5,193,189.3333333,113.3333333,180.3333333,216.6666667,3.6221,4,3.5,3.6,3.62
2.61611E+12,1490235012,92,33,193.25,189.25,107,153.75,198.5,3.656,4,3.5,3.7,3.66
2.61611E+12,1490235120,90.25,28,189,199.5,117.75,151.5,190,3.316,3,3.5,3.3,3.32
2.61611E+12,1490235234,76.5,26,187,207.5,112.8333333,127.6666667,157.8333333,2.7207,3,2.5,2.7,2.72
2.61611E+12,1490235240,76,26,187,208,109,125,162,2.622,3,2.5,2.6,2.62
2.61611E+12,1490235246,80,26,185,211,111,137,166,2.423333333,2,2.5,2.4,2.42
2.61611E+12,1490235264,82,27,186,210,113,134,170,2.82,3,3,2.8,2.82
2.61611E+12,1490235324,105.375,37,185,194.5,114.5,139.75,228.25,3.6831,4,3.5,3.7,3.68
3.05861E+12,1486519638,74,19,169,242,81,121,70,1.87,2,2,1.9,1.87
3.05861E+12,1486519614,62,15,172,243,52,83,57,1.869444444,2,2,1.9,1.87
3.05861E+12,1486519650,70,20,175,237,87,127,74,2.2168,2,2,2.2,2.22
3.05861E+12,1486519656,69,23,180,231,89,112,75,2.355,2,2.5,2.4,2.36
3.05861E+12,1486519632,72.375,17.875,169,241.5,78.625,113.75,69.125,1.7548,2,2,1.8,1.75
3.05861E+12,1486519626,68,17,169.8333333,242.5,71.83333333,100.8333333,63,1.6526,2,1.5,1.7,1.65
3.05861E+12,1486519620,62,16,170,257,63,81,58,1.843,2,2,1.8,1.84
3.10256E+12,1488940263,94.16666667,23.16666667,177.5,215.6666667,125.1666667,122,206,2.793888889,3,3,2.8,2.79
3.10256E+12,1488940209,83.5,20,180.6666667,222.3333333,119.5,117.5,182.1666667,2.1554,2,2,2.2,2.16
3.10256E+12,1488940176,80.375,19.125,172.25,237,105.75,103.75,168.75,2.135,2,2,2.1,2.14
3.10256E+12,1488940155,68,17,170,246,71,76,135,2.170277778,2,2,2.2,2.17
3.10256E+12,1488940110,64,17,173,240,65,69,122,1.3168,1,1.5,1.3,1.32
3.10256E+12,1488940104,67,17,173,239,67,69,130,1.374444444,1,1.5,1.4,1.37
3.10256E+12,1488940062,69.625,16,174.375,236,59,94,133.375,1.4675,1,1.5,1.5,1.47
3.10256E+12,1488940029,81.83333333,22.33333333,182,222.3333333,106.6666667,97.5,201,2.286944444,2,2.5,2.3,2.29
3.10256E+12,1488940002,95,26,175,230,126,132,221,2.734166667,3,2.5,2.7,2.73
3.10256E+12,1488939990,83,22,180,223,118,138,200,2.431666667,2,2.5,2.4,2.43
3.10256E+12,1488939969,73,18,179,228,81,100,171,2.223333333,2,2,2.2,2.22
3.10256E+12,1488939939,57.5,15,180.3333333,233.3333333,59.66666667,61,121.1666667,1.5371,2,1.5,1.5,1.54
3.10256E+12,1488939927,60.33333333,16.5,184.3333333,236.6666667,61.16666667,66.33333333,135.1666667,2.111633333,2,2,2.1,2.11
3.10256E+12,1488939918,65,19,185,226,78,83,151,2.192166667,2,2,2.2,2.19
3.10256E+12,1488939903,87,25,180,224,119,118,206,2.665555556,3,2.5,2.7,2.67
3.10256E+12,1488939888,88.75,24,179.75,226.5,121.75,138,212.25,2.786,3,3,2.8,2.79
3.10256E+12,1488939801,91,23,185,214,130,133,210,2.971466667,3,3,3,2.97
3.10256E+12,1488939795,93,24,184,211,132,138,221,2.965888889,3,3,3,2.97
3.10256E+12,1488939765,98,26,179,225,128,138,230,2.158333333,2,2,2.2,2.16
3.10256E+12,1488939750,94,27,183,216,131,141,236,3.659166667,4,3.5,3.7,3.66
3.10256E+12,1488939708,92,26,181,217,129,149,200,2.553944444,3,2.5,2.6,2.55
3.10256E+12,1488939657,101,28,173,228,129,146,207,1.986466667,2,2,2,1.99
3.10256E+12,1488939627,108,27,173,218,125,154,207,2.759,3,3,2.8,2.76
3.10256E+12,1488939618,103,28,176,222,125,151,207,2.9044,3,3,2.9,2.9
3.10256E+12,1488939573,101,29,176,218,130,128,194,3.782,4,4,3.8,3.78
3.10256E+12,1488939528,103.3333333,29,173.3333333,226,123.8333333,138.5,191.3333333,3.031972222,3,3,3,3.03
3.10256E+12,1488939504,102.375,29.875,174,219.875,121.25,130.125,187.875,3.4529,3,3.5,3.5,3.45
3.10256E+12,1488939498,102,29,172,231,121,134,179,1.93,2,2,1.9,1.93
3.10256E+12,1488939444,114,30,171,223,116,131,211,2.542166667,3,2.5,2.5,2.54
3.10256E+12,1488939441,114.875,32.625,170.125,218.625,120.375,128.375,204.875,2.543566667,3,2.5,2.5,2.54
3.10256E+12,1488939438,113.375,28,172.375,211.875,114,120.125,202.375,3.3241,3,3.5,3.3,3.32
3.10256E+12,1488939372,102,29,174,222,118,136,164,2.953333333,3,3,3,2.95
3.10256E+12,1488939345,108,29,173,218,115,113,175,3.1688,3,3,3.2,3.17
3.10256E+12,1488939051,110.3617021,24.93617021,165.6808511,232.9148936,111.9574468,125.7659574,188,0.406666667,0,0.5,0.4,0.41
3.10256E+12,1488939015,101,28,178,215,124,152,176,3.5948,4,3.5,3.6,3.59
3.10256E+12,1488938991,101,28,177,223,126,159,190,3.272,3,3.5,3.3,3.27
3.10256E+12,1488938985,103.8333333,29,174.8333333,218.5,121.3333333,119.8333333,177.6666667,2.116527778,2,2,2.1,2.12
3.10256E+12,1488938982,105,29,177,220,125,119,180,2.610277778,3,2.5,2.6,2.61
3.10256E+12,1488938970,107.6666667,28.33333333,177,215,118.3333333,130,181.6666667,2.908333333,3,3,2.9,2.91
3.10256E+12,1488938955,107,28,176,213,122,144,180,2.526666667,3,2.5,2.5,2.53
3.10256E+12,1488938943,109,30,175,216,116,132,185,2.439166667,2,2.5,2.4,2.44
3.10256E+12,1488938937,105.1666667,27,175,221.1666667,118.6666667,133.8333333,176.6666667,2.6728,3,2.5,2.7,2.67
3.10256E+12,1488938916,103,29,183,211,122,143,178,2.5698,3,2.5,2.6,2.57
3.10256E+12,1488938898,106,29,183,205,113,118,182,2.823055556,3,3,2.8,2.82
3.10256E+12,1488938883,106,27,181,206,118,114,195,3.298888889,3,3.5,3.3,3.3
3.10256E+12,1488938817,107.25,28.875,180.75,219.625,117.875,118.125,192.25,3.3794,3,3.5,3.4,3.38
3.10256E+12,1488938877,109,32,184,211,115,128,181,3.433888889,3,3.5,3.4,3.43
3.10256E+12,1488942030,118,28,162,223,100,75,176,2.1994,2,2,2.2,2.2
3.10256E+12,1488942021,105,22.5,160.125,238.5,85.75,152,146.75,2.057694444,2,2,2.1,2.06
3.10256E+12,1488941997,88,18,177,218,107,104,136,2.089066667,2,2,2.1,2.09
3.10256E+12,1488941982,86.66666667,17,175.6666667,216.3333333,104.6666667,129.6666667,135,2.270388889,2,2.5,2.3,2.27
3.10256E+12,1488940299,84,27,183,212,103,103,187,3.028,3,3,3,3.03
3.17547E+12,1489539849,92,22.25,174.5,226.5,106,114.25,233.5,2.356,2,2.5,2.4,2.36
3.17547E+12,1489539870,109,43,150,275,157,211,237,2.2,2,2,2.2,2.2
3.17547E+12,1489539909,91.125,29,171.75,231.125,107.25,118.375,227.625,2.2565,2,2.5,2.3,2.26
3.17547E+12,1489539921,92,43,164,254,104,133,244,2.482666667,2,2.5,2.5,2.48
3.17547E+12,1489539933,95,24,171,216,88,84,267,2.575055556,3,2.5,2.6,2.58
3.17547E+12,1489539942,97,24,173,220,89,118,260,2.203333333,2,2,2.2,2.2
3.17547E+12,1489539945,98.5,21.25,174.25,216,99.75,136.5,261.75,2.371866667,2,2.5,2.4,2.37
3.17547E+12,1489539846,88.66666667,23,173.6666667,229.3333333,102.6666667,106,225.3333333,2.432533333,2,2.5,2.4,2.43
3.17547E+12,1489538235,91.50632911,30.35443038,180.7341772,216.4683544,121.0379747,159.6708861,250.0632911,0.511666667,1,0.5,0.5,0.51
3.17547E+12,1489538241,92.79746835,30.65822785,180.5063291,216.0126582,122.7848101,158.5316456,250.9746835,0.391666667,0,0.5,0.4,0.39
3.17547E+12,1489538307,107,34,178,211,142,146,261,1.981777778,2,2,2,1.98
3.17547E+12,1489538313,94,39,186,208,130,122,269,2.6632,3,2.5,2.7,2.66
3.17547E+12,1489538319,95,35,183,208.6666667,137.3333333,123.5,269.6666667,3.002,3,3,3,3
3.17547E+12,1489538325,93,35,184,207,137,124,270,2.54,3,2.5,2.5,2.54
3.17547E+12,1489538331,94,33,183,211,126,115,254,2.975,3,3,3,2.98
3.17547E+12,1489538337,97.5,34.5,183.5,208.5,132,127.5,276.5,2.14,2,2,2.1,2.14
3.17547E+12,1489538343,96.66666667,36.83333333,184.8333333,209.3333333,136.1666667,140.1666667,276.3333333,3.137638889,3,3,3.1,3.14
3.17547E+12,1489538349,98,34,183,210,127,137,278,2.886,3,3,2.9,2.89
3.17547E+12,1489538355,95,33,183,216,137,143,262,2.581555556,3,2.5,2.6,2.58
3.17547E+12,1489538361,95,37,183,216,121,149,270,2.7908,3,3,2.8,2.79
3.17547E+12,1489538367,99,37,182,217,137,137,272,3.052888889,3,3,3.1,3.05
3.17547E+12,1489538379,95,32,179,226,119,109,251,2.6665,3,2.5,2.7,2.67
3.17547E+12,1489538385,96,35,182,217,118,94,244,3.143888889,3,3,3.1,3.14
3.17547E+12,1489538391,100,39,180,215,133,138,284,2.738888889,3,2.5,2.7,2.74
3.17547E+12,1489538403,89,31,183,214,133,121,240,2.522,3,2.5,2.5,2.52
3.17547E+12,1489538409,88.66666667,29,184.6666667,216,132.6666667,127.3333333,231.6666667,2.652277778,3,2.5,2.7,2.65
3.17547E+12,1489538415,86.83333333,29.16666667,183.1666667,218.5,133.3333333,133,233.1666667,2.487233333,2,2.5,2.5,2.49
3.17547E+12,1489538421,87,28,182,222,122,113,233,3.116666667,3,3,3.1,3.12
3.17547E+12,1489538427,89,30,179,225,124,119,232,2.248333333,2,2,2.2,2.25
3.17547E+12,1489538433,96.66666667,35.66666667,181.6666667,216.6666667,126.3333333,142.3333333,269,2.838055556,3,3,2.8,2.84
3.17547E+12,1489538439,92.5,38.5,184.5,213.5,126.75,119,256.5,3.078333333,3,3,3.1,3.08
3.17547E+12,1489538445,93,34,182,218,133,154,253,3.14,3,3,3.1,3.14
3.17547E+12,1489538451,89,31,183,216,134,140,236,2.931944444,3,3,2.9,2.93
3.17547E+12,1489538457,97,34,182,219,144,157,279,2.6078,3,2.5,2.6,2.61
3.17547E+12,1489538463,91,34,182,222,143,187,248,2.471777778,2,2.5,2.5,2.47
3.17547E+12,1489538469,83,32,181,223,129,119,227,2.404444444,2,2.5,2.4,2.4
3.17547E+12,1489538475,82,31,182,231,129,126,215,2.7422,3,2.5,2.7,2.74
3.17547E+12,1489538487,81,30,181,229,122,110,205,2.254444444,2,2.5,2.3,2.25
3.17547E+12,1489538493,81.125,30,181.125,228.25,128.125,108.5,205.25,2.279933333,2,2.5,2.3,2.28
3.17547E+12,1489538499,83,30,181,232,130,126,217,1.656666667,2,1.5,1.7,1.66
3.17547E+12,1489538505,79,29.5,181.5,228.5,122,111.5,198.5,2.29,2,2.5,2.3,2.29
3.17547E+12,1489538511,77,29,180,236,119,117,187,2.25,2,2.5,2.3,2.25
3.17547E+12,1489538517,80.125,28.25,179,228.5,126.25,104.875,186.25,2.3326,2,2.5,2.3,2.33
3.17547E+12,1489538829,76.875,28.125,177.25,242.75,115.75,130.25,205.25,1.6722,2,1.5,1.7,1.67
3.17547E+12,1489538841,85.5,34.83333333,175.3333333,238.8333333,123.6666667,122.5,227.1666667,3.022066667,3,3,3,3.02
3.17547E+12,1489538847,83.625,23.625,178.375,227.75,118.875,119.375,216.75,3.041611111,3,3,3,3.04
3.17547E+12,1489538853,74.33333333,26.83333333,180.1666667,235,112.1666667,108.8333333,200.1666667,2.62325,3,2.5,2.6,2.62
3.17547E+12,1489538859,82.5,31.75,181.5,224.25,123,113,230.25,2.138,2,2,2.1,2.14
3.17547E+12,1489538865,82,30,181,220,121,107,208,2.628333333,3,2.5,2.6,2.63
3.17547E+12,1489538871,87,35,167,224,128,127,233,2.781333333,3,3,2.8,2.78
3.17547E+12,1489538877,80,25,177,241,118,104,221,2.456666667,2,2.5,2.5,2.46
3.17547E+12,1489538883,85,29,165,258,115,95,214,2.385555556,2,2.5,2.4,2.39
3.17547E+12,1489538889,83,29,176,240,110,121,226,2.606111111,3,2.5,2.6,2.61
3.17547E+12,1489538895,85,37,178,244,133,132,228,2.716111111,3,2.5,2.7,2.72
3.17547E+12,1489538901,82,24,170,215,123,125,219,2.472266667,2,2.5,2.5,2.47
3.17547E+12,1489538907,84,32,183,217,121,105,239,2.390888889,2,2.5,2.4,2.39
3.17547E+12,1489538913,85,34,182,215,127,117,250,2.246,2,2,2.2,2.25
3.17547E+12,1489538919,87.5,27.75,178,224.25,120.5,132,222,2.346666667,2,2.5,2.3,2.35
3.17547E+12,1489538925,89.33333333,30,177.8333333,228.6666667,129.5,153.1666667,241.8333333,2.295666667,2,2.5,2.3,2.3
3.17547E+12,1489538931,85.75,30,184,213.25,127.625,143.25,232.875,2.226166667,2,2,2.2,2.23
3.17547E+12,1489538937,81.83333333,28.16666667,184,221.8333333,119.1666667,120.5,216.1666667,2.065416667,2,2,2.1,2.07
3.17547E+12,1489538943,83.33333333,29.33333333,182.3333333,218,127,136.6666667,228,2.519166667,3,2.5,2.5,2.52
3.17547E+12,1489538955,79,33,177,247,133,107,214,2.575,3,2.5,2.6,2.58
3.17547E+12,1489538961,78,30,178,244,122,104,191,2.6808,3,2.5,2.7,2.68
3.17547E+12,1489538967,77,30,181,238,121,119,189,2.6952,3,2.5,2.7,2.7
3.17547E+12,1489538973,86,29,178,221,119,167,228,2.5325,3,2.5,2.5,2.53
3.17547E+12,1489538979,77,25,187,222,77,80,224,2.692222222,3,2.5,2.7,2.69
3.17547E+12,1489538985,75,24,187,218,81,94,210,2.371666667,2,2.5,2.4,2.37
3.17547E+12,1489538991,79,26,184,216,102,111,219,1.990833333,2,2,2,1.99
3.17547E+12,1489538997,82.16666667,30.16666667,185.6666667,212.6666667,123.5,99.83333333,234.8333333,2.3066,2,2.5,2.3,2.31
3.17547E+12,1489539003,82.33333333,31,184.8333333,216.1666667,124.5,121.1666667,238.5,2.781861111,3,3,2.8,2.78
3.17547E+12,1489539015,83.5,35.25,178,232.75,133.75,131.75,237.75,2.256666667,2,2.5,2.3,2.26
3.17547E+12,1489539021,77.33333333,24,189.3333333,211.3333333,94,92,221,2.819166667,3,3,2.8,2.82
3.17547E+12,1489539027,77.375,26.5,187.25,215.125,91,81.25,208.625,3.000366667,3,3,3,3
3.17547E+12,1489539033,89,33,183,215,134,141,257,2.015,2,2,2,2.02
3.17547E+12,1489539822,82,31,178,234,104,95,214,2.142,2,2,2.1,2.14
3.17547E+12,1489539825,89,31,176,219,98,108,225,2.331,2,2.5,2.3,2.33
3.17547E+12,1489539834,86.25,23.375,174.75,227.25,115.625,117.5,224.375,2.3112,2,2.5,2.3,2.31
3.17547E+12,1489539837,88,26,173,229,106,107,234,2.3912,2,2.5,2.4,2.39
3.21527E+12,1489854780,95.83333333,35,181,200.8333333,105.3333333,157.6666667,138.8333333,2.891527778,3,3,2.9,2.89
3.21527E+12,1489861596,110,35,181,193,105,125,218,1.865,2,2,1.9,1.87
