val_class_mae,val_class_percent_2buckRange
0.33245334878402405,0.5743353862956967
0.23909552256984984,0.713962734843384
0.19883803186956028,0.7535666952405854
0.18561775907682426,0.765026896364869
0.17930693849264864,0.7677555157125363
